,Arolla / Hydrologie (Tsijiore_Nouve_-_Debit),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (1. Année précédente),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (2. Année précédente),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (3. Année précédente),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (4. Année précédente)
7/8/2019 13:45,1.255056,1.200033,1.424375,0.846672,1.791289
7/8/2019 14:00,1.2552,1.212061,1.427719,0.748446,1.818028
7/8/2019 14:15,1.26645,1.233741,1.3986,0.04267,1.828684
7/8/2019 14:30,1.262183,1.259033,1.42375,0.0348,1.885206
7/8/2019 14:45,1.274656,1.276956,1.480815,0.413728,1.921389
7/8/2019 15:00,1.309887,1.299425,1.464422,0.934087,1.930742
7/8/2019 15:15,1.330005,1.315239,1.426933,0.937467,1.932401
7/8/2019 15:30,1.36344,1.3386,1.440711,0.947021,1.949846
7/8/2019 15:45,1.355828,1.348303,1.464733,0.960762,1.979517
7/8/2019 16:00,1.337833,1.3104,1.5016,0.975279,1.986672
7/8/2019 16:15,1.323168,1.287,1.46103,0.967254,1.985915
7/8/2019 16:30,1.335367,1.263607,1.446844,0.94042,1.980043
7/8/2019 16:45,1.343078,1.234125,1.430133,0.930888,1.985284
7/8/2019 17:00,1.333648,1.215711,1.421,0.920569,1.968302
7/8/2019 17:15,1.320678,1.201067,1.416016,0.895933,1.971529
7/8/2019 17:30,1.317333,1.195667,1.414385,0.875907,1.965928
7/8/2019 17:45,1.319542,1.192167,1.42517,0.861683,1.96421
7/8/2019 18:00,1.312519,1.1998,1.462274,0.856105,1.954317
7/8/2019 18:15,1.301642,1.204511,1.517822,0.857281,1.933964
7/8/2019 18:30,1.315767,1.213989,1.507918,0.8617,1.919028
7/8/2019 18:45,1.333033,1.224156,1.47643,0.849207,1.896025
7/8/2019 19:00,1.3113,1.228207,1.450867,0.834606,1.866805
7/8/2019 19:15,1.313528,1.223544,1.43083,0.825156,1.843427
7/8/2019 19:30,1.309918,1.218526,1.415487,0.814856,1.811348
7/8/2019 19:45,1.3042,1.19985,1.399704,0.807112,1.778277
7/8/2019 20:00,1.290304,1.17718,1.402274,0.788469,1.73681
7/8/2019 20:15,1.268757,1.157607,1.395083,0.7532,1.687006
7/8/2019 20:30,1.251494,1.144756,1.387385,0.775978,1.648094
7/8/2019 20:45,1.237017,1.126,1.375793,0.781011,1.608794
7/8/2019 21:00,1.223096,1.11175,1.370652,0.767656,1.575945
7/8/2019 21:15,1.212567,1.101033,1.367096,0.760933,1.552358
7/8/2019 21:30,1.200828,1.093859,1.360867,0.755956,1.530278
7/8/2019 21:45,1.18885,1.081733,1.350504,0.746912,1.51003
7/8/2019 22:00,1.182058,1.0705,1.345356,0.739382,1.485561
7/8/2019 22:15,1.173228,1.06055,1.331445,0.735003,1.468486
7/8/2019 22:30,1.161462,1.052656,0.749637,0.730467,1.451317
7/8/2019 22:45,1.150828,1.0435,0.582089,0.726533,1.437818
7/8/2019 23:00,1.140472,1.030555,1.294674,0.723711,1.419468
7/8/2019 23:15,1.127283,1.018994,1.294674,0.721678,1.401861
7/8/2019 23:30,1.117217,1.010589,1.281363,0.7204,1.383706
7/8/2019 23:45,1.1076,1.001644,1.269,0.718094,1.368567
7/9/2019 0:00,1.0969,0.995007,1.260933,0.711821,1.356314
7/9/2019 0:15,1.0869,0.984483,1.250533,0.712434,1.340656
7/9/2019 0:30,1.0724,0.973972,1.240867,0.708683,1.322507
7/9/2019 0:45,1.060556,0.963893,1.234533,0.698417,1.306244
7/9/2019 1:00,1.049144,0.108292,1.220733,0.692733,1.290983
7/9/2019 1:15,1.037567,0.5262,1.215467,0.692733,1.275661
7/9/2019 1:30,1.023297,0.931,1.208467,0.690856,1.264496
7/9/2019 1:45,0.506872,0.928433,1.2006,0.6894,1.251973
7/9/2019 2:00,0.211106,0.919384,1.1906,0.687789,1.240683
7/9/2019 2:15,0.974828,0.908139,1.1766,0.684522,0.297485
7/9/2019 2:30,0.9663,0.898433,1.1628,0.683917,1.014625
7/9/2019 2:45,0.956494,0.88845,1.153467,0.682467,1.197472
7/9/2019 3:00,0.945311,0.879259,1.1454,0.101568,1.186139
7/9/2019 3:15,0.93235,0.870248,1.133267,0.3357,1.165686
7/9/2019 3:30,0.918459,0.861004,1.127933,0.668326,1.149348
7/9/2019 3:45,0.908,0.850667,1.121067,0.671506,1.132012
7/9/2019 4:00,0.894119,0.842339,1.116933,0.670783,1.120889
7/9/2019 4:15,0.882561,0.834533,1.111933,0.664424,1.089764
7/9/2019 4:30,0.869567,0.8272,1.093933,0.661322,1.076594
7/9/2019 4:45,0.860961,0.819138,1.081133,0.656146,1.06685
7/9/2019 5:00,0.847233,0.811522,1.064333,0.652779,1.05305
7/9/2019 5:15,0.833639,0.8052,1.058467,0.646639,1.037872
7/9/2019 5:30,0.8228,0.799783,0.967867,0.643511,1.025114
7/9/2019 5:45,0.812506,0.790361,0.1364,0.6394,1.008372
7/9/2019 6:00,0.800817,0.784156,1.042467,0.635656,0.992256
7/9/2019 6:15,0.793333,0.777967,1.027467,0.631311,0.977239
7/9/2019 6:30,0.7882,0.768904,1.013867,0.627161,0.957033
7/9/2019 6:45,0.778468,0.760978,1.0076,0.620022,0.944969
7/9/2019 7:00,0.773212,0.7564,1.000267,0.614044,0.933044
7/9/2019 7:15,0.766033,0.754667,1.003467,0.609638,0.921889
7/9/2019 7:30,0.760917,0.752617,1.0282,0.606744,0.911791
7/9/2019 7:45,0.756135,0.743567,1.102,0.602578,0.896339
7/9/2019 8:00,0.754967,0.7384,1.185733,0.603632,0.886022
7/9/2019 8:15,0.75475,0.732894,1.147748,0.613083,0.879906
7/9/2019 8:30,0.7645,0.752217,1.110741,0.631472,0.879078
7/9/2019 8:45,0.779833,0.766783,1.092889,0.648427,0.879972
7/9/2019 9:00,0.792917,0.777029,1.080956,0.665244,0.892101
7/9/2019 9:15,0.805133,0.800079,1.084222,0.684315,0.909394
7/9/2019 9:30,0.814952,0.8237,1.093817,0.700423,0.932956
7/9/2019 9:45,0.836739,0.853437,1.112007,0.716094,0.954633
7/9/2019 10:00,0.843656,0.882169,1.117059,0.728117,0.97205
7/9/2019 10:15,0.852167,0.907314,1.123133,0.7459,0.997881
7/9/2019 10:30,0.855533,0.910261,1.143607,0.7664,1.028889
7/9/2019 10:45,0.862661,0.943653,1.175289,0.785294,1.05847
7/9/2019 11:00,0.88695,0.97581,1.20597,0.804086,1.085622
7/9/2019 11:15,0.894664,1.006709,1.287237,0.824811,1.108806
7/9/2019 11:30,0.902847,1.038283,1.244683,0.849942,1.132233
7/9/2019 11:45,0.93075,1.071606,1.259511,0.870633,1.152331
7/9/2019 12:00,0.975172,1.095798,1.236318,0.891182,1.171094
7/9/2019 12:15,1.011359,1.120867,1.214007,0.912194,1.195044
7/9/2019 12:30,1.001474,1.13796,1.220617,0.930858,1.214978
7/9/2019 12:45,0.999711,1.167422,1.243156,0.94464,1.233437
7/9/2019 13:00,0.9995,1.194983,1.261874,0.962994,1.253181
7/9/2019 13:15,1.0168,1.227243,1.265356,0.974761,1.271458
7/9/2019 13:30,1.040783,1.259567,1.301339,0.991489,1.280412
7/9/2019 13:45,1.045317,1.255876,1.323289,1.012068,1.292978
7/9/2019 14:00,1.056233,0.430862,1.347304,1.03326,1.304365
7/9/2019 14:15,1.081033,0.380419,1.348566,1.043553,1.3017
7/9/2019 14:30,1.104069,1.3036,1.357911,1.054661,1.314537
7/9/2019 14:45,1.099117,1.287972,1.369367,1.068244,1.320917
7/9/2019 15:00,1.101357,1.267019,1.412558,1.080147,1.320867
7/9/2019 15:15,1.128838,1.254667,1.543948,1.086113,1.328394
7/9/2019 15:30,1.117286,1.237179,1.851275,1.099306,1.324443
7/9/2019 15:45,1.137267,1.236263,1.707319,1.107746,1.31208
7/9/2019 16:00,1.155433,1.228689,1.59497,1.109237,1.326864
7/9/2019 16:15,1.141533,1.222917,1.554289,1.1062,1.333372
7/9/2019 16:30,1.130354,1.24474,1.606704,1.112356,1.330789
7/9/2019 16:45,1.120728,1.25575,1.852671,1.112039,1.322311
7/9/2019 17:00,1.120422,1.260231,2.142542,1.121133,1.316971
7/9/2019 17:15,1.108728,1.2465,1.923842,1.1206,1.309744
7/9/2019 17:30,1.126149,1.229922,0.203042,1.1222,1.301217
7/9/2019 17:45,1.188967,1.216108,1.6932,1.113439,1.287885
7/9/2019 18:00,1.327433,1.20513,2.007719,1.086,1.268422
7/9/2019 18:15,1.410656,1.203272,1.875654,1.051426,1.252394
7/9/2019 18:30,1.367191,1.196945,1.788496,1.041856,1.229979
7/9/2019 18:45,1.270915,1.205261,1.736133,1.030237,1.20325
7/9/2019 19:00,1.203069,1.230617,1.703941,1.021543,1.176287
7/9/2019 19:15,1.16922,1.241547,1.686178,1.005118,1.150874
7/9/2019 19:30,1.144667,1.2266,1.68025,1.010971,1.124694
7/9/2019 19:45,1.129572,1.21075,1.685089,1.004028,1.098735
7/9/2019 20:00,1.119294,1.197067,1.686783,0.985675,1.073056
7/9/2019 20:15,1.100086,1.187089,1.680696,0.963839,1.049
7/9/2019 20:30,1.08855,1.176783,1.652489,0.94865,1.019612
7/9/2019 20:45,1.078928,1.1706,1.637017,0.932681,0.996506
7/9/2019 21:00,1.072657,1.1686,1.639304,0.921711,0.975007
7/9/2019 21:15,1.060194,1.1586,1.635133,0.912767,0.96415
7/9/2019 21:30,1.045683,1.138033,1.618667,0.897617,0.943278
7/9/2019 21:45,1.032633,1.138,1.620031,0.894628,0.924461
7/9/2019 22:00,1.023428,1.125474,1.600392,0.886417,0.911967
7/9/2019 22:15,1.012094,1.118033,1.525378,0.209475,0.901339
7/9/2019 22:30,1.001358,1.099833,0.282429,0.544589,0.889728
7/9/2019 22:45,0.992899,1.094328,1.513074,0.866317,0.876452
7/9/2019 23:00,0.985251,1.083451,1.554117,0.867857,0.865079
7/9/2019 23:15,0.9777,1.071511,1.557556,0.864202,0.846241
7/9/2019 23:30,0.967457,1.063936,1.545407,0.860699,0.842835
7/9/2019 23:45,0.955233,1.057108,1.542282,0.856424,0.839433
7/10/2019 0:00,0.943833,1.043294,1.523217,0.852722,0.830311
7/10/2019 0:15,0.932633,1.023742,1.517548,0.8484,0.820919
7/10/2019 0:30,0.919367,1.018189,1.515,0.843525,0.817467
7/10/2019 0:45,0.906033,1.008922,1.505017,0.838879,0.676733
7/10/2019 1:00,0.569595,0.995033,1.497815,0.83175,0
7/10/2019 1:15,0.016339,0.718017,1.484989,0.830467,0.708902
7/10/2019 1:30,0.857117,0,1.4843,0.825633,0.779889
7/10/2019 1:45,0.858144,0.948869,1.463617,0.819368,0.787791
7/10/2019 2:00,0.855928,0.956833,1.4414,0.817333,0.785113
7/10/2019 2:15,0.847628,0.948489,1.428333,0.814167,0.780956
7/10/2019 2:30,0.836231,0.9345,1.413548,0.809259,0.772535
7/10/2019 2:45,0.824283,0.932251,1.400459,0.807389,0.765894
7/10/2019 3:00,0.814513,0.918306,1.385733,0.804589,0.762221
7/10/2019 3:15,0.806213,0.910867,1.378317,0.8011,0.763406
7/10/2019 3:30,0.795689,0.901167,1.358475,0.79639,0.760033
7/10/2019 3:45,0.785361,0.892104,1.342925,0.629922,0.753383
7/10/2019 4:00,0.774606,0.883767,1.323141,0.127568,0.752882
7/10/2019 4:15,0.766806,0.874533,1.301483,0.774043,0.75
7/10/2019 4:30,0.758044,0.864833,1.285519,0.769589,0.746922
7/10/2019 4:45,0.751006,0.852917,1.263956,0.768628,0.745989
7/10/2019 5:00,0.743967,0.848356,1.257433,0.764267,0.742779
7/10/2019 5:15,0.736837,0.841167,1.239644,0.762883,0.739439
7/10/2019 5:30,0.7293,0.833528,1.218669,0.758844,0.73821
7/10/2019 5:45,0.721599,0.8251,1.20317,0.751522,0.732578
7/10/2019 6:00,0.7188,0.816533,1.188922,0.747689,0.725913
7/10/2019 6:15,0.713333,0.810033,1.171259,0.7448,0.716017
7/10/2019 6:30,0.710567,0.803783,1.153037,0.741607,0.704772
7/10/2019 6:45,0.707444,0.793867,1.14033,0.737733,0.697444
7/10/2019 7:00,0.701917,0.78565,1.132867,0.736567,0.6847
7/10/2019 7:15,0.698267,0.778001,1.125689,0.733322,0.676533
7/10/2019 7:30,0.693833,0.771489,1.117511,0.730875,0.671944
7/10/2019 7:45,0.6891,0.765439,1.111889,0.729811,0.667883
7/10/2019 8:00,0.685699,0.761556,1.106444,0.737272,0.664189
7/10/2019 8:15,0.6886,0.758578,1.097089,0.753417,0.660895
7/10/2019 8:30,0.706167,0.759533,1.098363,0.770578,0.66232
7/10/2019 8:45,0.722422,0.768137,1.092015,0.787683,0.664361
7/10/2019 9:00,0.742139,0.780956,1.084289,0.803889,0.663942
7/10/2019 9:15,0.765744,0.811983,1.079267,0.820533,0.690356
7/10/2019 9:30,0.788633,0.836067,1.094367,0.834588,0.710965
7/10/2019 9:45,0.814033,0.855159,1.147,0.855306,0.737709
7/10/2019 10:00,0.8384,0.871056,1.205837,0.877044,0.766787
7/10/2019 10:15,0.868475,0.907959,1.230178,0.895867,0.791256
7/10/2019 10:30,0.898667,0.945496,1.246696,0.919722,0.814687
7/10/2019 10:45,0.93143,0.980817,1.219304,0.939567,0.839856
7/10/2019 11:00,0.971318,1.009233,1.200681,0.955019,0.853983
7/10/2019 11:15,1.011537,1.039489,1.19745,0.980132,0.152807
7/10/2019 11:30,1.055741,1.062463,1.180889,1.015854,0
7/10/2019 11:45,1.07795,1.098704,1.170993,1.050942,0.845962
7/10/2019 12:00,1.095033,1.119756,1.184778,1.082761,0.949808
7/10/2019 12:15,1.124628,1.147494,1.241874,1.118033,0.973716
7/10/2019 12:30,1.143067,1.174433,1.278259,1.144772,0.996481
7/10/2019 12:45,1.167589,1.202822,1.306956,1.177489,1.01755
7/10/2019 13:00,1.191458,1.222959,1.370881,1.213157,1.034788
7/10/2019 13:15,1.211111,1.24275,1.3554,1.242017,1.056144
7/10/2019 13:30,1.212067,1.252555,1.333467,1.258346,1.076759
7/10/2019 13:45,1.197517,1.288907,1.323452,1.2736,1.091861
7/10/2019 14:00,1.2294,1.314333,1.336689,1.290686,1.107937
7/10/2019 14:15,1.248261,1.32125,1.3978,1.299439,1.121517
7/10/2019 14:30,1.24786,1.325667,1.437711,1.312484,1.136083
7/10/2019 14:45,1.255477,1.325456,1.424541,1.332464,1.149994
7/10/2019 15:00,1.287547,1.3196,1.447204,1.332489,1.163756
7/10/2019 15:15,1.281833,1.3076,1.457178,1.357057,1.170861
7/10/2019 15:30,1.269494,1.292526,1.451344,1.375656,1.180478
7/10/2019 15:45,1.257117,1.2682,1.452244,1.372617,1.186544
7/10/2019 16:00,1.245002,1.292597,1.438741,1.379048,1.19169
7/10/2019 16:15,1.214567,1.330513,1.465756,1.377067,1.19635
7/10/2019 16:30,1.232717,1.354537,1.484822,1.383045,1.194972
7/10/2019 16:45,1.255326,1.321657,0.695867,1.392739,1.19405
7/10/2019 17:00,1.260833,1.304667,0.514282,1.394811,1.192234
7/10/2019 17:15,1.255141,1.267878,1.487185,1.394967,1.192111
7/10/2019 17:30,1.273183,1.267213,1.5229,1.401233,1.189856
7/10/2019 17:45,1.302261,1.2963,1.558378,1.402676,1.188678
7/10/2019 18:00,1.310089,1.298,1.507367,1.403324,1.178106
7/10/2019 18:15,1.302306,1.307642,1.515022,1.409948,1.167725
7/10/2019 18:30,1.25938,1.3088,1.46805,1.391407,1.158744
7/10/2019 18:45,1.228017,1.318072,1.438156,1.351396,1.145583
7/10/2019 19:00,1.234644,1.301411,1.417867,1.3413,1.126452
7/10/2019 19:15,1.2493,1.283267,1.401533,1.328267,1.108665
7/10/2019 19:30,1.250267,1.261041,1.383237,1.305842,1.083778
7/10/2019 19:45,1.235333,1.249649,1.3732,1.27885,1.059933
7/10/2019 20:00,1.203283,1.243272,1.369146,1.280733,1.035361
7/10/2019 20:15,1.174789,1.233506,1.37145,1.279833,1.011422
7/10/2019 20:30,1.1592,1.218861,1.494558,1.264904,0.98905
7/10/2019 20:45,1.145643,1.209395,1.913963,1.252116,0.970285
7/10/2019 21:00,1.130383,1.199133,1.872126,1.254689,0.95005
7/10/2019 21:15,1.117875,1.188333,1.674815,1.260533,0.936262
7/10/2019 21:30,1.102728,1.17825,1.544276,1.258783,0.922667
7/10/2019 21:45,1.087233,1.168484,1.480544,1.237113,0.911206
7/10/2019 22:00,1.073161,1.160522,1.431067,0.596611,0.899606
7/10/2019 22:15,1.058567,1.148406,1.437951,0.77975,0.887144
7/10/2019 22:30,1.044417,1.13685,0.427296,1.223533,0.876468
7/10/2019 22:45,1.030041,0.164017,2.033259,1.237811,0.194693
7/10/2019 23:00,1.0231,0.776067,1.990304,1.229754,0.486267
7/10/2019 23:15,1.012767,1.092215,1.743807,1.246583,0.836817
7/10/2019 23:30,1.003,1.088483,1.605533,1.254062,0.829644
7/10/2019 23:45,0.993433,1.073733,1.526467,1.250232,0.81995
7/11/2019 0:00,0.981089,1.060931,1.4769,1.238522,0.811617
7/11/2019 0:15,0.973539,1.047011,1.436319,1.208233,0.800994
7/11/2019 0:30,0.580594,1.0362,1.407386,1.222636,0.791161
7/11/2019 0:45,0.09665,1.026344,1.385546,1.245251,0.783233
7/11/2019 1:00,0.931416,1.017867,1.368267,1.235894,0.775394
7/11/2019 1:15,0.925322,1.009617,1.391963,1.237333,0.767378
7/11/2019 1:30,0.9178,0.9983,1.39,1.251383,0.761617
7/11/2019 1:45,0.906028,0.988261,1.346296,1.257056,0.755463
7/11/2019 2:00,0.896828,0.9788,1.3163,1.267006,0.750378
7/11/2019 2:15,0.884241,0.970178,1.284719,1.240044,0.74215
7/11/2019 2:30,0.875289,0.9599,1.258025,1.313375,0.742033
7/11/2019 2:45,0.866716,0.948539,1.232767,1.301507,0.744411
7/11/2019 3:00,0.858333,0.933978,1.213417,0.801483,0.743978
7/11/2019 3:15,0.849233,0.924267,1.198156,0.794419,0.737679
7/11/2019 3:30,0.8358,0.917294,1.179022,1.290341,0.731618
7/11/2019 3:45,0.810709,0.908283,1.159907,1.279214,0.633906
7/11/2019 4:00,0.802733,0.900889,1.137874,1.295825,0.739563
7/11/2019 4:15,0.801029,0.892104,1.117233,1.305583,0.734722
7/11/2019 4:30,0.797939,0.879306,1.096583,1.322031,0.298635
7/11/2019 4:45,0.794733,0.868817,1.069079,1.339038,0.383972
7/11/2019 5:00,0.786817,0.320033,1.048178,0.360394,0.688385
7/11/2019 5:15,0.781167,0.550433,1.025281,0.267878,0.684761
7/11/2019 5:30,0.7751,0.841102,1.005233,1.340352,0.678111
7/11/2019 5:45,0.768672,0.833867,0.986817,1.322992,0.673711
7/11/2019 6:00,0.760433,0.823967,0.964267,1.32621,0.669972
7/11/2019 6:15,0.75485,0.8168,0.948367,1.303158,0.664189
7/11/2019 6:30,0.7485,0.810933,0.928317,1.320542,0.659056
7/11/2019 6:45,0.736,0.803741,0.907446,1.327797,0.650472
7/11/2019 7:00,0.706878,0.7946,0.889625,1.310593,0.6434
7/11/2019 7:15,0.706006,0.785848,0.876563,1.336074,0.641122
7/11/2019 7:30,0.709033,0.778778,0.863217,1.330111,0.640322
7/11/2019 7:45,0.711333,0.770567,0.85475,1.31545,0.640489
7/11/2019 8:00,0.711822,0.768178,0.849311,1.320762,0.651977
7/11/2019 8:15,0.710033,0.768033,0.847517,1.31502,0.676476
7/11/2019 8:30,0.723744,0.77935,0.852778,1.346172,0.704
7/11/2019 8:45,0.737837,0.795033,0.859196,1.366295,0.731122
7/11/2019 9:00,0.745767,0.809395,0.8614,1.371307,0.753172
7/11/2019 9:15,0.753433,0.824911,0.87403,1.362544,0.772722
7/11/2019 9:30,0.760378,0.843956,0.906067,1.39275,0.799789
7/11/2019 9:45,0.766951,0.868583,0.950259,1.417956,0.822628
7/11/2019 10:00,0.776906,0.893459,0.986311,1.459607,0.856072
7/11/2019 10:15,0.793365,0.920633,1.022222,1.493125,0.897822
7/11/2019 10:30,0.805172,0.946581,1.067637,1.515422,0.930124
7/11/2019 10:45,0.822417,0.975467,1.112156,1.550058,0.960526
7/11/2019 11:00,0.847698,1.001533,1.14497,1.580594,0.990254
7/11/2019 11:15,0.8632,1.025444,1.181881,1.029394,1.025964
7/11/2019 11:30,0.876828,1.043878,1.203185,0.049511,1.056267
7/11/2019 11:45,0.887833,1.060975,1.24577,1.491736,1.079271
7/11/2019 12:00,0.897989,1.081454,1.285126,1.545215,1.099394
7/11/2019 12:15,0.917367,1.099422,1.330859,1.491483,1.076162
7/11/2019 12:30,0.943667,1.118333,1.279474,1.620428,1.073511
7/11/2019 12:45,0.96079,1.141056,1.242207,1.651347,1.115236
7/11/2019 13:00,0.966094,1.162288,1.237689,1.685889,1.146178
7/11/2019 13:15,1.000559,1.191358,1.208778,1.687469,1.197317
7/11/2019 13:30,1.036444,1.2142,1.217159,1.702444,1.238717
7/11/2019 13:45,1.073243,1.235683,1.284185,1.725496,1.266843
7/11/2019 14:00,1.096098,1.257111,1.389659,1.738331,1.293
7/11/2019 14:15,1.11022,1.288323,1.459059,1.779386,1.316905
7/11/2019 14:30,1.1002,1.313733,1.448615,1.837206,1.3274
7/11/2019 14:45,1.0825,1.340628,1.4206,1.886102,1.342695
7/11/2019 15:00,1.075089,1.374644,1.444415,1.884095,1.338175
7/11/2019 15:15,1.084733,1.407699,1.400244,1.805583,1.364359
7/11/2019 15:30,1.09642,1.416133,1.335185,0.508666,1.380133
7/11/2019 15:45,1.082433,1.415083,1.301815,1.400067,1.400978
7/11/2019 16:00,1.062467,1.433667,1.309852,2.404963,1.406992
7/11/2019 16:15,1.050933,1.391769,1.365274,2.348154,1.420678
7/11/2019 16:30,1.048294,1.3714,1.434778,1.978024,1.429071
7/11/2019 16:45,1.037757,1.361641,1.395933,2.081179,1.440098
7/11/2019 17:00,1.039,1.373517,1.3762,2.0729,1.426483
7/11/2019 17:15,1.030933,1.3967,1.371541,2.087903,1.419713
7/11/2019 17:30,1.015178,1.393572,1.332585,2.111831,1.420704
7/11/2019 17:45,1.007683,1.415613,1.310178,2.055361,1.411901
7/11/2019 18:00,1.000433,1.443033,1.282067,2.011512,1.405805
7/11/2019 18:15,0.995267,1.4481,1.246867,2.030412,1.399378
7/11/2019 18:30,0.9894,1.447104,1.226163,2.147126,1.401689
7/11/2019 18:45,0.9831,1.440156,1.207983,2.304176,1.392261
7/11/2019 19:00,0.978876,1.422058,1.196617,1.88893,1.37578
7/11/2019 19:15,0.973394,1.412433,1.18565,0.440656,1.356275
7/11/2019 19:30,0.971183,1.399326,1.159683,2.032952,1.334463
7/11/2019 19:45,0.962617,1.37555,1.133993,0.92708,1.317163
7/11/2019 20:00,0.955533,1.341879,1.111908,1.941003,1.301061
7/11/2019 20:15,0.944267,1.312367,1.0916,1.969239,1.277533
7/11/2019 20:30,0.933683,1.279344,1.074015,1.988533,1.248989
7/11/2019 20:45,0.924572,1.251896,1.060244,1.986553,1.21853
7/11/2019 21:00,0.91235,1.23017,1.039311,1.959898,1.198739
7/11/2019 21:15,0.901977,1.211493,1.016933,1.938772,1.182962
7/11/2019 21:30,0.89325,1.192167,1.000267,1.910422,1.170728
7/11/2019 21:45,0.878272,1.174067,0.984674,1.889515,1.158907
7/11/2019 22:00,0.865294,1.159011,0.971683,1.862958,1.142511
7/11/2019 22:15,0.856552,1.141667,0.960585,1.850665,1.011242
7/11/2019 22:30,0.851437,1.127104,0.946817,1.820098,0.117411
7/11/2019 22:45,0.8441,1.107767,0.933481,1.798624,1.069955
7/11/2019 23:00,0.834439,1.092245,0.922244,1.765164,1.074145
7/11/2019 23:15,0.824806,1.073765,0.909222,0.219178,1.058806
7/11/2019 23:30,0.815133,0.238444,0.8937,0.050556,1.044384
7/11/2019 23:45,0.8071,0.6099,0.88035,1.73786,1.032718
7/12/2019 0:00,0.798233,1.029417,0.86415,1.221737,1.02116
7/12/2019 0:15,0.310667,1.024139,0.8519,1.229346,1.01275
7/12/2019 0:30,0.130389,1.012561,0.840356,1.613203,0.993783
7/12/2019 0:45,0.564989,0.999033,0.830767,1.588588,0.985206
7/12/2019 1:00,0.1676,0.987833,0.819533,1.549091,0.976722
7/12/2019 1:15,0.746711,0.97485,0.80865,1.531117,0.969737
7/12/2019 1:30,0.7391,0.960633,0.797567,1.52359,0.9633
7/12/2019 1:45,0.733611,0.945839,0.787417,1.49275,0.956367
7/12/2019 2:00,0.730272,0.929408,0.77733,1.460681,0.947033
7/12/2019 2:15,0.721544,0.914428,0.767283,1.439989,0.938762
7/12/2019 2:30,0.714633,0.899192,0.75915,1.457417,0.930694
7/12/2019 2:45,0.709188,0.883717,0.747911,1.479546,0.923622
7/12/2019 3:00,0.703139,0.87055,0.740217,1.603958,0.916972
7/12/2019 3:15,0.694467,0.856052,0.731444,1.70391,0.908028
7/12/2019 3:30,0.687,0.842367,0.725244,1.667994,0.900017
7/12/2019 3:45,0.680422,0.831242,0.720422,1.58623,0.89132
7/12/2019 4:00,0.674601,0.8197,0.713667,1.528447,0.882206
7/12/2019 4:15,0.668367,0.81085,0.698083,1.463817,0.87255
7/12/2019 4:30,0.664957,0.802717,0.691881,0.481127,0.862096
7/12/2019 4:45,0.662011,0.793861,0.701417,0.404994,0.852072
7/12/2019 5:00,0.658794,0.779833,0.6876,1.429571,0.841567
7/12/2019 5:15,0.651083,0.772313,0.117833,1.404351,0.833694
7/12/2019 5:30,0.643068,0.767867,0.21885,1.412159,0.826556
7/12/2019 5:45,0.635794,0.761844,0.663963,1.456508,0.817311
7/12/2019 6:00,0.631,0.753867,0.6627,1.457742,0.807494
7/12/2019 6:15,0.625667,0.745733,0.655237,1.421986,0.800073
7/12/2019 6:30,0.623148,0.738406,0.64775,1.4011,0.793444
7/12/2019 6:45,0.617267,0.729429,0.6394,1.363716,0.785417
7/12/2019 7:00,0.6117,0.724844,0.632646,1.368478,0.77635
7/12/2019 7:15,0.609011,0.717667,0.623667,1.36187,0.768283
7/12/2019 7:30,0.608,0.711178,0.620778,1.3455,0.761793
7/12/2019 7:45,0.603533,0.707567,0.617467,1.327294,0.752817
7/12/2019 8:00,0.601454,0.700494,0.613267,1.305558,0.748278
7/12/2019 8:15,0.606106,0.696558,0.620092,1.310183,0.755194
7/12/2019 8:30,0.616311,0.707283,0.637667,1.195163,0.77288
7/12/2019 8:45,0.6212,0.726472,0.670867,1.212324,0.796833
7/12/2019 9:00,0.628567,0.744695,0.70877,1.320983,0.817567
7/12/2019 9:15,0.629356,0.760067,0.7402,1.363856,0.838074
7/12/2019 9:30,0.628271,0.774733,0.771267,1.341081,0.858906
7/12/2019 9:45,0.660915,0.792867,0.806844,1.3256,0.883509
7/12/2019 10:00,0.700983,0.817225,0.853508,1.323319,0.909611
7/12/2019 10:15,0.712122,0.846633,0.901096,1.319293,0.935477
7/12/2019 10:30,0.386805,0.880596,0.933642,1.30308,0.964411
7/12/2019 10:45,0.2698,0.902361,0.953889,1.367547,0.989
7/12/2019 11:00,0.6947,0.932346,0.972883,1.481669,1.012765
7/12/2019 11:15,0.736448,0.961335,1.026212,1.572836,1.045681
7/12/2019 11:30,0.781642,0.98455,1.097733,1.601255,1.07915
7/12/2019 11:45,0.813075,1.006769,1.162658,1.671344,1.107166
7/12/2019 12:00,0.863149,1.022975,1.224548,1.8286,1.134444
7/12/2019 12:15,0.911089,1.047911,1.268274,1.866056,1.15681
7/12/2019 12:30,0.929006,1.077085,1.289487,1.820313,1.181944
7/12/2019 12:45,0.917333,1.092489,1.295289,1.82135,1.210167
7/12/2019 13:00,0.879967,1.120285,1.301533,1.826225,1.239955
7/12/2019 13:15,0.909739,1.137567,1.324415,1.833235,1.2627
