,Zmutt / Hydrologie (Gornera_-_Debit_prise),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (1. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (2. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (3. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (4. Année précédente)
7/2/2019 21:45,24.107882,28.534946,9.240023,14.28272,25.903028
7/2/2019 22:00,24.018667,28.725863,9.149185,14.117385,25.623535
7/2/2019 22:15,10.127336,28.384829,9.039511,13.8566,25.511194
7/2/2019 22:30,24.407818,27.872316,8.993988,13.671947,25.158428
7/2/2019 22:45,24.585464,27.306183,8.89074,13.399837,24.92996
7/2/2019 23:00,24.336178,26.517889,8.813459,13.228894,24.681005
7/2/2019 23:15,24.195683,26.3181,8.769978,13.063806,24.435667
7/2/2019 23:30,24.088406,25.969135,8.7108,12.900712,24.076767
7/2/2019 23:45,23.970266,25.816845,8.662917,12.809356,23.721306
7/3/2019 0:00,24.016163,25.801914,8.594466,12.745208,23.379976
7/3/2019 0:15,24.034216,26.268282,8.553178,12.550934,23.025412
7/3/2019 0:30,24.012171,26.412403,8.531796,12.463796,22.603283
7/3/2019 0:45,23.857866,26.167589,8.470778,12.358267,22.129572
7/3/2019 1:00,23.583174,25.856747,8.394289,12.257028,21.698345
7/3/2019 1:15,23.298342,25.646219,8.2859,12.111433,21.563784
7/3/2019 1:30,22.909233,25.50107,8.166867,12.072594,21.398224
7/3/2019 1:45,22.750395,25.446167,8.048734,12.018084,21.040144
7/3/2019 2:00,22.4702,25.157684,7.848233,11.903869,20.845194
7/3/2019 2:15,22.070715,24.946884,7.618,11.819633,20.482895
7/3/2019 2:30,21.787384,24.648127,7.450304,11.683413,20.307264
7/3/2019 2:45,21.530033,24.402416,7.308244,11.644996,20.152536
7/3/2019 3:00,21.294645,24.325996,7.1634,11.581284,19.980886
7/3/2019 3:15,20.945269,23.943472,7.042663,11.43336,19.741905
7/3/2019 3:30,20.721354,23.829636,6.960111,11.319819,19.62009
7/3/2019 3:45,20.455151,23.260326,6.878033,11.259414,19.412121
7/3/2019 4:00,20.259457,22.927792,6.806111,11.101636,19.053865
7/3/2019 4:15,20.0509,22.306091,6.741733,11.007456,18.812824
7/3/2019 4:30,19.947758,21.784227,6.6777,10.891379,18.563145
7/3/2019 4:45,19.650553,21.542673,6.653417,10.714035,18.200256
7/3/2019 5:00,19.343567,20.962908,6.585,10.5729,17.888504
7/3/2019 5:15,19.247917,20.624233,6.531689,10.4625,17.52408
7/3/2019 5:30,18.823528,20.261259,6.469367,10.311085,17.053442
7/3/2019 5:45,18.810167,19.994612,6.406889,10.140667,16.818317
7/3/2019 6:00,18.543125,19.751337,6.294233,9.925756,16.655134
7/3/2019 6:15,18.452225,19.462334,6.1734,9.7375,16.345886
7/3/2019 6:30,18.197466,19.157724,6.006089,9.605175,16.247389
7/3/2019 6:45,18.094667,18.911993,5.802096,9.467881,16.237873
7/3/2019 7:00,17.87635,18.716717,5.556089,9.33639,16.154772
7/3/2019 7:15,17.648645,18.533667,5.395717,9.221078,16.065161
7/3/2019 7:30,17.454433,18.101217,5.267911,9.098989,16.057522
7/3/2019 7:45,17.283234,17.626434,5.155045,9.003616,16.181465
7/3/2019 8:00,17.271605,17.158459,4.988805,8.909744,16.211815
7/3/2019 8:15,17.180334,16.948801,5.033811,8.825478,16.326389
7/3/2019 8:30,16.661613,16.786325,5.061666,8.760003,16.882406
7/3/2019 8:45,17.532625,16.839979,5.042481,8.766706,17.379778
7/3/2019 9:00,17.955908,16.769117,5.095104,8.816816,17.784378
7/3/2019 9:15,17.832724,16.738714,5.164326,8.928,18.083363
7/3/2019 9:30,17.672867,17.078257,5.307533,9.150778,18.394094
7/3/2019 9:45,18.074316,17.473167,5.495711,9.436456,18.813206
7/3/2019 10:00,18.079,17.875816,5.762541,9.784628,19.360672
7/3/2019 10:15,18.1668,18.178053,6.118787,10.119166,19.705845
7/3/2019 10:30,18.205667,18.416548,6.52625,10.471696,20.311396
7/3/2019 10:45,18.415817,18.637499,6.965156,10.825922,20.882265
7/3/2019 11:00,18.579067,19.091433,7.425311,11.102561,21.32704
7/3/2019 11:15,18.771029,19.923155,7.862889,11.466917,22.080101
7/3/2019 11:30,19.181089,20.485332,8.2476,11.750428,22.910879
7/3/2019 11:45,19.848864,21.061522,8.661526,12.01735,23.624004
7/3/2019 12:00,20.349062,21.736134,9.047733,12.347339,23.792103
7/3/2019 12:15,20.901855,22.493858,9.414437,12.673683,24.127131
7/3/2019 12:30,21.363146,23.003506,9.754733,13.094057,24.470966
7/3/2019 12:45,21.832674,23.532167,10.120815,13.437285,24.457844
7/3/2019 13:00,22.381945,23.821117,10.474244,13.804494,24.801186
7/3/2019 13:15,22.919479,24.297733,10.802489,14.265256,24.984343
7/3/2019 13:30,23.350901,24.500429,11.226978,14.499646,25.079109
7/3/2019 13:45,23.768637,24.938831,11.407489,14.813373,24.979465
7/3/2019 14:00,24.20134,25.006701,11.592889,14.991584,25.22525
7/3/2019 14:15,24.166838,24.77626,11.87369,15.195705,25.778746
7/3/2019 14:30,24.120167,24.330193,12.553896,15.336722,25.849731
7/3/2019 14:45,23.888399,23.980665,12.906297,15.673907,26.582481
7/3/2019 15:00,23.910267,23.319466,13.081882,16.039984,27.077927
7/3/2019 15:15,24.143934,23.466129,13.338585,16.35491,27.49551
7/3/2019 15:30,24.475227,24.279245,13.535407,16.992027,27.945801
7/3/2019 15:45,24.654333,23.967224,13.773438,17.265432,28.164368
7/3/2019 16:00,24.667713,23.195759,13.935671,17.598188,28.076523
7/3/2019 16:15,24.635241,23.256308,14.0742,17.719616,27.833622
7/3/2019 16:30,24.7222,23.350004,14.170267,17.948757,27.356152
7/3/2019 16:45,25.01149,23.247492,14.244978,18.138578,27.245909
7/3/2019 17:00,25.331928,23.915438,14.342778,18.193731,26.826117
7/3/2019 17:15,25.494076,24.03685,14.464045,18.231581,27.367882
7/3/2019 17:30,25.577744,23.818556,14.463089,18.326086,27.797697
7/3/2019 17:45,25.657127,24.37834,14.507185,18.342333,28.257523
7/3/2019 18:00,25.613466,24.450933,14.552015,18.239292,28.471962
7/3/2019 18:15,25.559071,25.002895,14.5166,18.259533,28.49818
7/3/2019 18:30,25.207323,25.108517,14.4208,18.193052,28.434357
7/3/2019 18:45,24.97916,24.989904,14.404097,18.193928,28.432943
7/3/2019 19:00,24.769251,24.732672,14.307474,18.065418,28.124249
7/3/2019 19:15,24.678072,24.594311,14.279044,17.957003,28.08145
7/3/2019 19:30,24.634283,24.480467,14.129408,17.718815,26.685307
7/3/2019 19:45,24.370239,24.243601,13.926188,17.54472,28.514465
7/3/2019 20:00,24.1126,23.877047,13.786207,17.258343,28.648022
7/3/2019 20:15,24.041323,23.282381,13.592035,17.0296,27.863962
7/3/2019 20:30,23.834301,22.783388,13.226023,16.778635,28.213917
7/3/2019 20:45,23.627394,22.524876,13.241468,16.480568,28.094917
7/3/2019 21:00,23.353033,22.504538,13.085711,16.231258,28.370388
7/3/2019 21:15,23.179083,24.096901,12.864644,16.003851,7.746279
7/3/2019 21:30,22.996988,26.520828,12.635734,15.587795,16.914478
7/3/2019 21:45,22.826323,27.578278,12.420452,15.236481,27.83124
7/3/2019 22:00,22.720556,28.739054,12.281867,14.981329,27.177893
7/3/2019 22:15,9.402503,5.367621,12.160245,14.817756,26.883144
7/3/2019 22:30,22.416109,23.005066,11.996489,14.534829,26.445299
7/3/2019 22:45,22.060303,25.275536,11.888044,14.186236,25.960161
7/3/2019 23:00,21.712383,24.327154,11.788333,13.939944,25.581198
7/3/2019 23:15,21.2435,23.370667,11.733926,13.694215,25.042952
7/3/2019 23:30,20.952394,22.684723,11.629267,13.502401,24.808764
7/3/2019 23:45,20.653389,22.202312,11.509,13.250273,24.572508
7/4/2019 0:00,20.250051,21.665195,11.471119,13.090566,24.441191
7/4/2019 0:15,19.872391,21.097313,11.388821,12.898822,24.356308
7/4/2019 0:30,19.693399,20.739288,11.349216,12.733764,23.941393
7/4/2019 0:45,19.482855,20.398266,11.309546,12.584553,23.859671
7/4/2019 1:00,19.144855,19.973816,11.214022,12.374579,23.738855
7/4/2019 1:15,18.827093,19.657526,11.163911,12.217748,23.626539
7/4/2019 1:30,18.737953,19.355917,11.099971,12.106912,23.317135
7/4/2019 1:45,18.5289,19.1821,11.094356,11.947867,23.177149
7/4/2019 2:00,18.315733,19.003647,11.112917,11.817561,23.242279
7/4/2019 2:15,17.985929,18.787994,11.099867,11.744987,22.757252
7/4/2019 2:30,17.85564,18.586664,10.992229,11.71336,22.520321
7/4/2019 2:45,17.740152,18.409166,10.923304,11.563572,22.426302
7/4/2019 3:00,17.477966,18.182495,10.829392,11.510147,21.857676
7/4/2019 3:15,17.322666,17.957886,10.742911,11.443519,21.875006
7/4/2019 3:30,16.980295,17.566536,10.679066,11.353234,21.500601
7/4/2019 3:45,17.035133,17.10363,10.604067,11.299628,21.11146
7/4/2019 4:00,16.803967,16.516001,10.575,11.216499,20.742079
7/4/2019 4:15,16.704477,15.835855,10.523289,11.14637,20.148033
7/4/2019 4:30,16.449966,15.897333,10.440097,11.093278,19.331953
7/4/2019 4:45,16.449867,15.790521,10.303622,10.995207,18.955889
7/4/2019 5:00,16.353933,15.760067,10.090689,10.887012,18.145767
7/4/2019 5:15,16.136299,14.936005,9.850015,10.845389,17.582479
7/4/2019 5:30,15.9508,13.218328,9.570683,10.761609,17.204195
7/4/2019 5:45,15.764306,12.403806,9.267083,10.678042,17.023058
7/4/2019 6:00,15.654872,12.161056,9.067866,10.584984,16.74288
7/4/2019 6:15,15.453706,12.007214,8.892078,10.462935,16.490892
7/4/2019 6:30,15.3104,11.975442,8.778422,10.376345,16.263887
7/4/2019 6:45,15.1895,12.038611,8.658755,10.259989,16.079294
7/4/2019 7:00,14.986167,12.393984,8.584845,10.123723,15.855889
7/4/2019 7:15,14.83065,14.5714,8.480208,9.935853,15.694149
7/4/2019 7:30,14.648778,16.360031,8.424549,9.679779,15.657961
7/4/2019 7:45,14.520056,16.255533,8.316579,9.515533,15.424395
7/4/2019 8:00,14.469068,15.938709,8.193022,9.336506,15.327584
7/4/2019 8:15,14.351799,15.536132,8.0894,9.196934,15.70245
7/4/2019 8:30,13.858928,15.053082,7.903378,9.063853,15.9891
7/4/2019 8:45,13.675078,13.739634,7.564667,8.978698,16.397562
7/4/2019 9:00,13.90835,14.79575,7.279033,8.981803,16.718817
7/4/2019 9:15,14.390888,15.228401,7.128272,9.058656,17.166878
7/4/2019 9:30,14.946267,15.298689,7.115872,9.262238,17.623161
7/4/2019 9:45,15.365078,15.5124,7.285081,9.519578,18.110367
7/4/2019 10:00,15.79695,15.496755,7.606454,9.803737,18.549915
7/4/2019 10:15,16.405771,15.622133,7.880518,10.1182,19.214567
7/4/2019 10:30,16.613188,15.930379,8.257955,10.466962,19.849072
7/4/2019 10:45,17.253105,16.359825,8.742309,10.805323,20.281912
7/4/2019 11:00,18.179125,16.763895,9.273756,11.106565,20.900951
7/4/2019 11:15,18.776379,17.36339,9.743,11.468133,21.373549
7/4/2019 11:30,18.987509,17.90554,10.295156,11.802874,22.118189
7/4/2019 11:45,19.648361,18.489458,10.833067,12.249133,22.358414
7/4/2019 12:00,20.104269,18.874081,11.2916,12.609161,23.156633
7/4/2019 12:15,20.605,19.122089,11.7026,12.927017,24.160059
7/4/2019 12:30,21.0217,19.624317,12.053986,13.306469,23.682423
7/4/2019 12:45,21.544294,19.977041,12.392146,13.708627,24.406605
7/4/2019 13:00,21.991034,19.938568,12.750163,14.064205,24.257219
7/4/2019 13:15,22.320883,20.505146,13.103748,14.496266,24.413643
7/4/2019 13:30,22.768995,21.255981,13.604148,14.905408,24.403816
7/4/2019 13:45,23.179516,21.489033,14.123445,15.238722,24.770445
7/4/2019 14:00,23.580542,22.037315,14.613585,15.589922,25.044138
7/4/2019 14:15,23.869144,22.63777,15.113146,15.806945,25.232641
7/4/2019 14:30,24.08156,23.089148,15.620755,16.223228,25.991381
7/4/2019 14:45,24.299959,23.109766,16.079992,16.640593,26.285656
7/4/2019 15:00,24.316719,23.059717,16.419378,17.229853,26.090221
7/4/2019 15:15,24.404066,23.165251,16.696053,17.815899,26.267899
7/4/2019 15:30,24.650503,23.217245,16.852167,18.112154,26.36307
7/4/2019 15:45,24.715406,23.194099,17.281519,18.525618,26.871971
7/4/2019 16:00,24.817144,23.232189,17.549156,18.929535,27.686743
7/4/2019 16:15,24.834539,23.562883,17.637245,19.292128,27.954803
7/4/2019 16:30,25.111395,24.001816,17.938429,19.516581,28.697954
7/4/2019 16:45,25.243799,24.415688,18.164734,19.736464,28.733973
7/4/2019 17:00,25.27705,24.678633,18.190889,19.862083,28.991217
7/4/2019 17:15,25.345867,24.835199,18.053196,20.101196,29.710491
7/4/2019 17:30,25.546831,25.137722,17.901119,20.047716,30.164045
7/4/2019 17:45,25.412996,25.121864,17.746468,20.083563,29.360523
7/4/2019 18:00,25.062225,25.08773,17.672976,19.831404,29.42116
7/4/2019 18:15,24.754183,24.978758,17.507225,19.761055,29.836952
7/4/2019 18:30,24.530001,24.851608,17.265577,19.700935,30.777868
7/4/2019 18:45,24.306091,24.893703,17.072052,19.91217,31.124636
7/4/2019 19:00,23.9582,24.99523,17.041481,19.797993,31.177359
7/4/2019 19:15,23.903322,24.980328,17.063496,19.906925,30.572866
7/4/2019 19:30,23.763262,24.361525,17.095778,19.720388,31.2882
7/4/2019 19:45,23.657881,24.150564,16.989555,19.533268,29.34383
7/4/2019 20:00,23.476868,23.972982,16.81226,19.28035,31.720541
7/4/2019 20:15,23.146606,23.824974,16.494066,19.018585,29.61587
7/4/2019 20:30,23.034378,23.813873,16.179052,18.71879,29.973892
7/4/2019 20:45,22.895222,23.605934,15.908556,18.646761,29.427746
7/4/2019 21:00,22.746799,23.290304,15.68725,18.198782,29.54649
7/4/2019 21:15,22.625483,23.082468,15.318089,1.953836,8.238501
7/4/2019 21:30,22.379526,22.780033,15.191637,12.554556,15.979305
7/4/2019 21:45,22.112106,22.383266,15.031611,17.181465,28.297487
7/4/2019 22:00,21.796394,22.146822,14.851948,16.815046,27.720423
7/4/2019 22:15,6.6186,21.393496,14.756815,16.358877,27.088884
7/4/2019 22:30,20.753868,20.667591,14.500311,16.082293,26.478142
7/4/2019 22:45,20.909473,20.055563,14.49566,15.827211,26.049007
7/4/2019 23:00,20.675434,19.772442,14.466089,15.631027,25.980793
7/4/2019 23:15,20.443878,20.152798,14.381445,15.389785,25.693005
7/4/2019 23:30,20.265368,22.400076,14.335466,15.213954,25.564369
7/4/2019 23:45,19.801517,24.052177,14.283348,15.069144,25.247707
7/5/2019 0:00,19.502939,23.726139,14.327607,14.884653,24.88479
7/5/2019 0:15,19.342751,22.967688,14.292415,14.753028,24.791517
7/5/2019 0:30,19.033859,22.205212,14.280593,14.619345,24.520094
7/5/2019 0:45,18.663656,21.605982,14.108155,14.439424,24.307093
7/5/2019 1:00,18.295851,21.39255,14.120696,14.246752,24.000042
7/5/2019 1:15,17.813883,21.273184,14.012815,14.088997,23.804792
7/5/2019 1:30,17.522234,20.85597,13.974171,13.951584,23.64189
7/5/2019 1:45,17.145716,20.421783,13.903378,13.847867,23.390841
7/5/2019 2:00,16.863312,20.252491,13.767333,13.71749,23.132421
7/5/2019 2:15,16.58659,19.685371,13.683819,13.626864,22.884026
7/5/2019 2:30,16.347097,19.513607,13.542422,13.521469,22.595301
7/5/2019 2:45,16.191492,19.241533,13.473511,13.377543,22.189697
7/5/2019 3:00,16.013884,18.874025,13.314474,13.328316,21.650072
7/5/2019 3:15,15.819419,17.949934,13.187341,13.228306,21.370039
7/5/2019 3:30,15.692866,17.370758,13.128422,13.132089,20.848566
7/5/2019 3:45,15.527394,17.7274,13.002719,13.048566,20.423439
7/5/2019 4:00,15.196035,17.690811,12.767563,12.970626,19.932426
7/5/2019 4:15,14.599625,17.395014,12.611141,12.90929,19.57485
7/5/2019 4:30,14.533466,16.9524,12.385201,12.794561,19.371973
7/5/2019 4:45,14.647178,16.739883,11.957511,12.703835,19.16325
7/5/2019 5:00,14.547665,16.476601,11.602645,12.622239,19.033449
7/5/2019 5:15,14.4395,16.035488,11.37505,12.47469,18.812269
7/5/2019 5:30,14.238061,14.194725,11.14123,12.386189,18.557529
7/5/2019 5:45,14.086445,12.760834,10.992823,12.280131,17.860538
7/5/2019 6:00,13.9603,14.132726,10.837204,12.191422,18.213533
7/5/2019 6:15,13.773462,14.627279,10.690392,12.105057,17.70997
7/5/2019 6:30,13.638267,15.013644,10.526496,11.94867,18.006407
7/5/2019 6:45,13.549866,15.552548,10.397778,11.790733,17.811922
7/5/2019 7:00,13.357067,15.527793,10.231667,11.557572,17.774195
7/5/2019 7:15,13.126657,14.978998,10.150363,11.405232,17.609917
7/5/2019 7:30,13.060252,14.591516,10.009,11.20939,17.587528
7/5/2019 7:45,12.968667,14.693758,9.756156,11.022884,17.443792
7/5/2019 8:00,12.887107,14.682178,9.2686,10.880239,17.378477
7/5/2019 8:15,12.789903,14.69805,8.673356,10.713375,17.475388
7/5/2019 8:30,12.690052,14.407113,8.407096,10.653919,17.714922
7/5/2019 8:45,12.739926,14.08665,8.231045,10.549478,18.005629
7/5/2019 9:00,12.83454,13.8927,8.048074,10.57935,18.390394
7/5/2019 9:15,13.093067,14.368956,8.202489,10.709225,18.998199
7/5/2019 9:30,13.367169,14.504813,8.445756,10.91244,19.521921
7/5/2019 9:45,13.725706,14.263632,8.563741,11.15639,20.144051
7/5/2019 10:00,14.237895,14.193216,9.079689,11.464805,20.758118
7/5/2019 10:15,14.777428,13.825141,9.602526,11.806367,20.207939
7/5/2019 10:30,15.353467,12.222529,10.155452,12.203446,21.63731
7/5/2019 10:45,15.958996,11.867392,10.668889,12.496014,22.486628
7/5/2019 11:00,16.472752,13.154533,11.191749,13.058631,23.046206
7/5/2019 11:15,16.994583,14.150706,11.710533,13.700253,23.416094
7/5/2019 11:30,17.468,14.711172,12.240741,14.344833,23.990612
7/5/2019 11:45,18.007105,14.9915,12.730363,14.858521,24.509226
7/5/2019 12:00,18.503017,15.441466,13.148348,15.345578,24.864344
7/5/2019 12:15,19.013401,16.221651,13.617274,15.772533,25.21546
7/5/2019 12:30,19.3836,17.646683,14.085711,15.812043,25.807413
7/5/2019 12:45,19.924885,18.884296,14.470193,16.313885,26.195623
7/5/2019 13:00,20.227428,20.025162,14.93255,16.404377,26.342037
7/5/2019 13:15,20.783175,21.058332,15.420466,16.522547,26.561337
7/5/2019 13:30,21.247967,22.147808,16.237284,16.469126,26.564543
7/5/2019 13:45,21.619411,22.611267,17.180941,16.662458,26.683403
7/5/2019 14:00,21.975149,23.091499,17.880423,17.039528,27.475977
7/5/2019 14:15,22.313133,23.788099,18.718943,17.314852,27.519457
7/5/2019 14:30,22.644184,23.750317,19.34626,17.621286,27.475082
7/5/2019 14:45,22.913528,23.868504,19.848354,17.793436,27.921183
7/5/2019 15:00,23.019873,24.018034,20.621578,18.118099,28.803156
7/5/2019 15:15,23.268957,24.205521,21.070518,18.40941,29.213137
7/5/2019 15:30,23.563145,24.315905,21.496178,18.511473,28.651093
7/5/2019 15:45,23.696051,24.191301,21.834621,18.295088,27.590755
7/5/2019 16:00,23.942211,23.989769,22.329304,18.064026,27.432842
7/5/2019 16:15,24.135468,24.037298,22.57025,18.134562,27.68326
7/5/2019 16:30,24.203775,24.523844,23.007881,18.583151,28.483192
7/5/2019 16:45,24.36204,24.430986,23.109823,19.02276,28.630695
7/5/2019 17:00,24.474316,24.214926,23.167807,19.386459,28.653315
7/5/2019 17:15,24.410065,23.71265,23.099089,19.599714,29.232845
7/5/2019 17:30,24.5082,23.376348,23.518925,19.569216,29.119896
7/5/2019 17:45,24.565924,23.17523,23.69183,19.365767,29.163935
7/5/2019 18:00,24.55937,23.153482,23.768105,18.981398,29.02681
7/5/2019 18:15,24.625738,23.048359,23.577703,18.606812,28.778648
7/5/2019 18:30,24.525967,22.796614,23.265104,18.223246,28.375744
7/5/2019 18:45,24.453568,22.468567,22.977274,17.949133,28.43931
7/5/2019 19:00,24.375368,22.342815,22.582378,17.722046,28.686903
7/5/2019 19:15,24.247801,22.670156,22.712231,17.569685,28.796446
7/5/2019 19:30,24.084316,22.688145,22.456629,17.445736,28.446405
7/5/2019 19:45,23.970121,22.613846,22.258652,17.32922,27.990208
7/5/2019 20:00,23.720123,22.691286,21.920732,17.227079,27.455235
7/5/2019 20:15,23.373083,22.270411,21.520771,17.07329,27.993259
7/5/2019 20:30,23.096806,21.749233,21.209341,16.983267,27.807116
7/5/2019 20:45,23.061588,21.461666,21.069355,16.698305,28.067148
7/5/2019 21:00,22.686907,21.22196,20.820511,16.369207,27.853189
7/5/2019 21:15,22.399044,20.993601,20.637348,16.168102,6.500679
7/5/2019 21:30,22.124866,20.974497,20.451578,15.880466,11.763667
7/5/2019 21:45,21.69943,21.543568,20.118422,15.632267,27.171347
7/5/2019 22:00,21.481501,21.477234,19.965475,15.313612,26.590189
7/5/2019 22:15,7.087934,16.043377,19.706034,15.068067,26.458981
7/5/2019 22:30,20.592634,7.236383,19.593658,14.897874,26.267344
7/5/2019 22:45,20.854633,18.662756,19.337622,14.612642,25.562994
7/5/2019 23:00,20.689159,18.209011,19.222668,14.369897,25.809488
7/5/2019 23:15,20.462601,17.795467,19.058666,14.185598,25.548212
7/5/2019 23:30,20.245096,17.224867,18.890339,14.013455,25.399279
7/5/2019 23:45,19.925367,16.849933,18.831112,13.85754,25.309345
7/6/2019 0:00,19.642128,16.447867,18.602821,13.674628,24.076462
7/6/2019 0:15,19.365076,15.995667,18.565964,13.618122,25.109604
7/6/2019 0:30,19.100578,15.612467,18.250475,13.494145,24.848112
7/6/2019 0:45,18.826958,15.337533,18.258333,13.387161,24.842094
7/6/2019 1:00,18.681667,15.145667,18.059563,13.237598,24.782797
7/6/2019 1:15,18.35216,14.926867,17.86097,13.183229,22.391386
7/6/2019 1:30,18.09985,14.591467,17.718214,13.092772,24.58638
7/6/2019 1:45,17.61655,14.285333,17.583748,12.987108,24.032654
7/6/2019 2:00,17.308886,14.1562,17.416037,12.927748,23.858795
7/6/2019 2:15,16.963388,13.976867,17.366066,12.803028,23.797726
7/6/2019 2:30,16.575911,13.860333,17.284533,12.680783,23.426231
7/6/2019 2:45,16.308634,13.6916,17.162163,12.580222,23.067888
7/6/2019 3:00,16.079226,13.522733,16.963467,12.524522,22.784704
7/6/2019 3:15,15.8925,13.351734,16.780266,12.369927,22.052456
7/6/2019 3:30,15.684272,13.2396,16.389927,12.246523,21.755852
7/6/2019 3:45,15.48089,13.120667,15.945852,12.170533,21.643002
7/6/2019 4:00,15.171662,12.9478,15.242023,12.056667,21.323435
7/6/2019 4:15,14.712265,12.785067,14.589733,11.953267,20.963577
7/6/2019 4:30,14.471077,12.703933,14.351874,11.801702,21.124063
7/6/2019 4:45,14.472895,12.610267,14.021548,11.555228,20.801071
7/6/2019 5:00,14.466506,12.5958,13.798,11.320316,20.359663
7/6/2019 5:15,14.328757,12.526867,13.563896,11.118384,20.131868
7/6/2019 5:30,14.285636,12.454067,13.361739,10.919058,19.955919
7/6/2019 5:45,14.178682,12.345733,5.820059,10.760901,19.708338
7/6/2019 6:00,13.998466,12.274933,7.674222,10.609295,19.669989
7/6/2019 6:15,13.943633,12.170667,12.271622,10.453411,19.419344
7/6/2019 6:30,13.788286,12.177,12.187016,10.303784,19.220024
7/6/2019 6:45,13.677594,11.9624,12.051146,10.130589,18.967701
7/6/2019 7:00,13.483267,11.983133,11.847985,10.04584,19.116226
