,Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (1. Année précédente),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (2. Année précédente),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (3. Année précédente),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (4. Année précédente)
8/24/2019 6:00,3.774921,4.431379,3.121767,3.415152,2.713494
8/24/2019 6:15,3.718025,4.286992,2.929694,3.275608,2.617639
8/24/2019 6:30,3.74155,4.143713,2.864,3.160064,2.540067
8/24/2019 6:45,3.761517,4.07185,2.8759,3.113522,2.533506
8/24/2019 7:00,3.7472,4.018883,2.874433,3.077798,2.547328
8/24/2019 7:15,3.719613,3.962344,2.840667,3.044353,2.553264
8/24/2019 7:30,3.683575,3.893967,2.785311,2.999356,2.557633
8/24/2019 7:45,3.653575,3.837683,2.749867,2.954025,2.571939
8/24/2019 8:00,3.609483,3.795933,2.759983,2.9184,2.61555
8/24/2019 8:15,3.5444,3.783679,2.763562,2.894231,2.701756
8/24/2019 8:30,3.4968,3.769033,2.741872,2.877183,2.801144
8/24/2019 8:45,3.473537,3.748124,2.716867,2.849728,2.912027
8/24/2019 9:00,3.46445,3.7258,2.690858,2.8277,3.042561
8/24/2019 9:15,3.462529,3.7208,2.654183,2.801656,3.133111
8/24/2019 9:30,3.451533,3.709517,2.625761,2.7939,3.189744
8/24/2019 9:45,3.451087,3.721525,2.634961,2.796541,3.244039
8/24/2019 10:00,3.489783,3.750436,2.654925,2.837902,3.274603
8/24/2019 10:15,3.6087,3.772039,2.666178,2.970672,3.29748
8/24/2019 10:30,3.783217,3.787938,2.75,3.200822,3.319839
8/24/2019 10:45,3.9894,3.808617,2.935859,3.460283,3.350405
8/24/2019 11:00,4.244621,3.85285,3.194517,3.718486,3.378511
8/24/2019 11:15,4.537559,3.903739,3.491363,3.926275,3.402709
8/24/2019 11:30,4.797637,3.920646,3.902844,4.135602,3.441472
8/24/2019 11:45,5.014346,3.934467,4.320371,4.391689,3.462633
8/24/2019 12:00,5.219254,4.056211,4.684131,4.66261,3.447706
8/24/2019 12:15,5.423362,4.298898,4.983933,4.884035,3.452878
8/24/2019 12:30,5.583396,4.537725,5.247933,5.087369,3.521811
8/24/2019 12:45,5.690688,4.741239,5.628667,5.326035,3.596972
8/24/2019 13:00,5.743908,4.903829,6.008126,5.559747,3.648211
8/24/2019 13:15,5.7624,5.037191,6.350979,5.78905,3.708714
8/24/2019 13:30,5.811717,5.127454,6.741659,6.010369,3.820822
8/24/2019 13:45,5.898171,5.159167,7.138333,6.257585,3.929853
8/24/2019 14:00,5.923237,5.149567,7.536516,6.500344,4.050452
8/24/2019 14:15,5.917984,5.131289,7.915683,6.71126,4.184428
8/24/2019 14:30,5.93355,5.143921,8.208983,6.885707,4.317389
8/24/2019 14:45,6.02535,5.181067,8.396252,7.046011,4.41885
8/24/2019 15:00,6.107242,5.264619,8.512311,7.202137,4.498489
8/24/2019 15:15,6.100471,5.382477,8.564748,7.317647,4.611655
8/24/2019 15:30,6.0778,5.498044,8.564785,7.449982,4.743683
8/24/2019 15:45,6.140446,5.590482,8.497192,7.553491,4.821517
8/24/2019 16:00,6.27565,5.674658,8.359133,7.645731,4.866478
8/24/2019 16:15,6.407938,5.744099,8.180882,7.705132,4.893967
8/24/2019 16:30,6.516583,5.805509,8.009467,7.754714,4.956494
8/24/2019 16:45,6.641292,5.905387,7.869073,7.785439,5.032969
8/24/2019 17:00,6.7753,5.998466,7.716594,7.797052,5.11585
8/24/2019 17:15,6.846583,6.040602,7.572146,7.816935,5.228161
8/24/2019 17:30,6.895417,6.013444,7.446861,7.777523,5.415282
8/24/2019 17:45,6.927504,5.982079,7.316245,7.775201,5.602975
8/24/2019 18:00,6.922362,5.975533,7.188474,7.692649,5.712612
8/24/2019 18:15,6.877038,6.107488,7.202379,7.736907,5.842591
8/24/2019 18:30,6.810075,6.089533,7.0993,7.664257,5.847625
8/24/2019 18:45,6.736329,6.033287,6.933985,7.491992,5.782886
8/24/2019 19:00,6.670213,5.949704,6.836606,7.320214,5.674844
8/24/2019 19:15,6.617437,5.889471,6.8978,7.14676,5.542006
8/24/2019 19:30,6.562313,5.839378,7.002676,6.977895,5.379867
8/24/2019 19:45,6.518325,5.827867,7.047,6.812641,5.256339
8/24/2019 20:00,6.4609,5.8354,6.97837,6.679114,5.135978
8/24/2019 20:15,6.396729,5.807222,6.787807,6.511233,5.035076
8/24/2019 20:30,6.308816,5.751017,6.574,6.365967,4.981767
8/24/2019 20:45,6.188766,5.650696,6.336246,6.207173,4.946529
8/24/2019 21:00,6.046566,5.537045,6.125556,6.049926,4.906394
8/24/2019 21:15,5.8986,5.4036,5.912687,5.902155,4.883464
8/24/2019 21:30,5.755217,5.275321,5.73237,5.762959,4.893339
8/24/2019 21:45,5.606433,5.177791,5.553755,5.619214,4.957558
8/24/2019 22:00,5.472796,5.099183,5.386933,5.519531,5.1029
8/24/2019 22:15,5.354142,5.028785,5.248991,5.440923,5.320411
8/24/2019 22:30,5.255446,4.955033,5.1432,5.346728,5.517429
8/24/2019 22:45,5.181454,4.8618,5.055737,5.253253,5.578655
8/24/2019 23:00,5.1182,4.777011,4.981266,5.179085,5.472439
8/24/2019 23:15,5.05645,4.706622,4.893845,5.094886,5.275156
8/24/2019 23:30,5.011813,4.649355,4.827389,5.020389,5.088776
8/24/2019 23:45,4.955192,4.59445,4.750817,4.964961,4.91077
8/25/2019 0:00,4.881675,4.546783,4.678478,4.910947,4.761811
8/25/2019 0:15,4.802487,4.490822,4.615822,4.828762,4.6169
8/25/2019 0:30,4.747217,4.445022,4.53525,4.790186,4.498072
8/25/2019 0:45,4.711283,4.38225,4.4704,4.760386,4.400584
8/25/2019 1:00,4.653133,4.326222,4.454333,4.724892,4.342594
8/25/2019 1:15,4.579958,4.272533,4.446292,4.677189,4.322033
8/25/2019 1:30,4.520646,4.211008,4.4068,4.639289,4.325297
8/25/2019 1:45,4.506333,4.124908,4.350921,4.58905,4.310231
8/25/2019 2:00,4.496937,4.027889,4.302978,4.532923,4.267889
8/25/2019 2:15,4.460683,3.969333,4.259783,4.454062,4.182903
8/25/2019 2:30,4.410183,3.943456,4.22263,4.388682,4.091217
8/25/2019 2:45,4.371583,3.925133,4.177833,4.336331,3.998228
8/25/2019 3:00,4.327125,3.900578,4.09943,4.272828,3.9583
8/25/2019 3:15,4.275354,3.8676,3.939725,4.217656,3.944967
8/25/2019 3:30,4.220533,3.81885,3.733978,4.177893,3.915692
8/25/2019 3:45,4.175037,3.762846,3.594837,4.161692,3.881989
8/25/2019 4:00,4.1325,3.721207,3.605267,4.133766,3.833833
8/25/2019 4:15,4.087533,3.698117,3.66615,4.095986,3.787689
8/25/2019 4:30,4.04585,3.630967,3.676933,4.055459,3.746156
8/25/2019 4:45,4.00525,3.590067,3.652162,3.970344,3.704228
8/25/2019 5:00,3.966487,3.557615,3.599867,3.901878,3.664161
8/25/2019 5:15,3.927083,3.526829,3.560892,3.887275,3.616153
8/25/2019 5:30,3.885367,3.509083,3.526052,3.910912,3.565461
8/25/2019 5:45,3.838633,3.480878,3.495396,3.908288,3.516925
8/25/2019 6:00,3.805742,3.446554,3.458771,3.859453,3.480422
8/25/2019 6:15,3.774137,3.280946,3.31485,3.706347,3.357928
8/25/2019 6:30,3.739,3.110592,3.2686,3.631194,3.273961
8/25/2019 6:45,3.698271,3.093683,3.266517,3.59389,3.257461
8/25/2019 7:00,3.655333,3.113338,3.243533,3.574201,3.214861
8/25/2019 7:15,3.58545,3.092558,3.214558,3.515892,3.166887
8/25/2019 7:30,3.529542,3.059291,3.179231,3.4784,3.112717
8/25/2019 7:45,3.5238,3.028267,3.143896,3.489717,3.058256
8/25/2019 8:00,3.5225,2.986463,3.105767,3.491233,2.987959
8/25/2019 8:15,3.5072,2.936846,3.0882,3.423911,2.948989
8/25/2019 8:30,3.481021,2.8946,3.051511,3.342587,2.911394
8/25/2019 8:45,3.44955,2.894,3.017488,3.325743,2.872758
8/25/2019 9:00,3.414917,2.8911,2.994111,3.362744,2.835058
8/25/2019 9:15,3.373271,2.876122,2.963808,3.377567,2.8031
8/25/2019 9:30,3.335917,2.854991,2.9314,3.411617,2.772492
8/25/2019 9:45,3.315342,2.839483,2.933858,3.466622,2.746556
8/25/2019 10:00,3.34695,2.818589,2.984467,3.601119,2.724328
8/25/2019 10:15,3.4589,2.807045,3.084776,3.765867,2.712972
8/25/2019 10:30,3.670563,2.808633,3.257022,3.905936,2.75625
8/25/2019 10:45,3.913983,2.819489,3.524067,4.122947,2.805936
8/25/2019 11:00,4.162734,2.839283,3.879742,4.422189,2.836636
8/25/2019 11:15,4.403133,2.86025,4.235852,4.685919,2.85213
8/25/2019 11:30,4.677388,2.910311,4.576488,4.901341,2.894216
8/25/2019 11:45,4.929533,3.011883,4.886619,5.152622,2.988595
8/25/2019 12:00,5.155241,3.154167,5.149929,5.441463,3.101547
8/25/2019 12:15,5.400854,3.3364,5.473608,5.760958,3.199483
8/25/2019 12:30,5.674067,3.508989,5.8522,6.060996,3.30015
8/25/2019 12:45,5.976687,3.616517,6.224467,6.325605,3.412922
8/25/2019 13:00,6.267829,3.656546,6.626275,6.588174,3.547328
8/25/2019 13:15,6.550162,3.665052,7.049733,6.858599,3.690325
8/25/2019 13:30,6.805417,3.664016,7.426767,7.090502,3.836294
8/25/2019 13:45,7.036592,3.665154,7.801337,7.298649,4.003139
8/25/2019 14:00,7.232313,3.662258,8.091263,7.480128,4.199072
8/25/2019 14:15,7.4013,3.598354,8.240376,7.669894,4.422155
8/25/2019 14:30,7.570066,3.485513,8.292525,7.825644,4.665711
8/25/2019 14:45,7.690971,3.417867,8.280988,7.995741,4.847156
8/25/2019 15:00,7.781779,3.472756,8.213746,8.096976,4.972955
8/25/2019 15:15,7.876929,3.5795,8.190759,8.228665,5.099361
8/25/2019 15:30,7.978888,3.64662,8.216617,8.332545,5.243661
8/25/2019 15:45,8.023833,3.682748,8.263906,8.391438,5.400458
8/25/2019 16:00,7.832604,3.67865,8.339889,8.449611,5.533618
8/25/2019 16:15,7.747933,3.6594,8.425204,8.518676,5.631644
8/25/2019 16:30,7.832879,3.645536,8.51425,8.576204,5.695278
8/25/2019 16:45,7.891016,3.633867,8.574852,8.609293,5.737566
8/25/2019 17:00,7.9541,3.586062,8.594645,8.660969,5.695514
8/25/2019 17:15,8.028521,3.549217,8.554029,8.692519,5.600614
8/25/2019 17:30,7.984879,3.501183,8.488783,8.663188,5.492483
8/25/2019 17:45,7.891912,3.454833,8.422733,8.637028,5.427492
8/25/2019 18:00,7.822917,3.398778,8.312804,8.575517,5.373792
8/25/2019 18:15,7.741971,3.502441,8.320933,8.656258,5.380429
8/25/2019 18:30,7.786509,3.521511,8.2271,8.637381,5.274333
8/25/2019 18:45,7.678333,3.454391,8.032111,8.515634,5.154275
8/25/2019 19:00,7.518708,3.393522,7.806045,8.381757,5.054584
