,Arolla / Hydrologie (Ferpècle - Débit dégraveur),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (1. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (2. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (3. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (4. Année précédente)
Horodatage,m³/s,m³/s,m³/s,m³/s,m³/s
7/28/2019 10:30,15.308958,6.688052,4.077809,5.910999,6.164295
7/28/2019 10:45,15.461363,6.835348,4.116157,5.974794,6.267818
7/28/2019 11:00,15.576945,7.113439,4.21263,5.883464,6.385591
7/28/2019 11:15,15.621233,7.364015,4.330267,5.960622,6.523541
7/28/2019 11:30,15.363508,7.547778,4.503808,6.136425,6.655522
7/28/2019 11:45,15.444217,7.735304,4.698507,6.289783,6.85753
7/28/2019 12:00,16.17312,7.8934,4.880267,6.4207,7.082108
7/28/2019 12:15,16.615932,8.002585,5.224685,6.686846,7.272905
7/28/2019 12:30,16.822567,8.096578,5.584037,6.782995,7.568976
7/28/2019 12:45,16.856913,8.145166,5.900537,6.836245,7.927458
7/28/2019 13:00,16.758587,8.260037,6.253721,7.134591,8.170943
7/28/2019 13:15,16.519903,8.253217,6.502944,7.405826,7.755871
7/28/2019 13:30,16.165251,8.488675,6.739867,7.538969,8.381042
7/28/2019 13:45,15.650905,8.771889,6.978598,7.683931,9.05453
7/28/2019 14:00,15.47735,9.368608,7.112473,7.854061,9.438632
7/28/2019 14:15,15.4727,10.242496,7.274682,8.027474,9.683485
7/28/2019 14:30,15.375862,10.565975,7.501069,8.163739,9.90033
7/28/2019 14:45,15.467296,10.497312,7.763941,8.251663,10.123291
7/28/2019 15:00,15.614017,10.274988,8.003452,8.393011,10.533732
7/28/2019 15:15,15.011891,10.186902,8.285575,8.569795,10.729489
7/28/2019 15:30,14.633121,10.158674,8.511245,8.715569,10.923195
7/28/2019 15:45,15.302862,10.352015,8.731067,8.774678,11.139382
7/28/2019 16:00,15.155717,11.202133,8.761811,8.770586,11.335715
7/28/2019 16:15,15.207137,11.403511,8.781018,8.694995,11.508478
7/28/2019 16:30,15.030645,11.048778,8.80598,8.553368,11.692978
7/28/2019 16:45,14.760925,10.7986,8.855556,8.255733,11.81354
7/28/2019 17:00,14.537108,10.661288,8.986971,8.181578,12.076594
7/28/2019 17:15,14.242379,10.271067,9.058189,8.19208,12.147111
7/28/2019 17:30,13.388608,10.287992,9.108745,8.131659,12.263229
7/28/2019 17:45,13.361642,10.474883,9.227276,8.152085,12.283667
7/28/2019 18:00,13.899371,10.341489,9.28894,8.163199,12.144357
7/28/2019 18:15,13.911108,10.151248,9.252533,8.118189,11.684607
7/28/2019 18:30,13.742029,10.041141,9.185559,7.96575,11.77284
7/28/2019 18:45,13.591692,10.149652,9.121248,8.000077,11.677919
7/28/2019 19:00,13.683346,10.05195,9.096622,8.005405,11.711432
7/28/2019 19:15,13.735084,10.000599,9.007307,7.993846,11.237042
7/28/2019 19:30,13.633312,9.962083,8.868944,7.923944,10.942987
7/28/2019 19:45,13.453095,9.858979,8.745811,7.856873,11.380051
7/28/2019 20:00,13.168217,9.66615,8.381872,7.795759,11.563074
7/28/2019 20:15,12.704383,9.618578,8.237446,7.717084,11.249963
7/28/2019 20:30,12.698783,9.596007,8.240027,7.655097,11.028315
7/28/2019 20:45,12.53465,9.569608,8.17012,7.579624,10.789372
7/28/2019 21:00,12.2624,9.397815,8.208899,7.442441,10.568661
7/28/2019 21:15,12.36445,9.181511,8.11031,7.445269,10.329145
7/28/2019 21:30,12.157905,8.930644,8.071712,7.42565,10.149112
7/28/2019 21:45,11.767563,8.841096,7.960268,7.356609,10.033225
7/28/2019 22:00,11.746458,8.871013,7.791737,7.264781,9.930955
7/28/2019 22:15,11.57408,8.741452,7.57997,7.150142,9.784859
7/28/2019 22:30,11.18255,8.633229,7.431682,7.073245,9.65442
7/28/2019 22:45,10.81455,8.578267,7.294242,6.95405,9.501992
7/28/2019 23:00,11.134529,8.443452,7.157667,6.878498,9.346872
7/28/2019 23:15,11.049379,8.294123,7.0023,6.801747,9.187031
7/28/2019 23:30,10.746954,8.172814,6.858933,6.673948,9.090112
7/28/2019 23:45,10.784017,8.066089,6.722072,6.534222,8.933517
7/29/2019 0:00,10.651642,7.970148,6.579962,6.571296,8.795607
7/29/2019 0:15,9.183821,7.876076,6.476336,6.58865,8.698817
7/29/2019 0:30,0.572786,7.783509,6.355578,6.545846,8.5827
7/29/2019 0:45,9.374545,7.670956,6.246377,6.491745,8.459442
7/29/2019 1:00,10.095125,7.577296,5.959483,6.441695,8.35565
7/29/2019 1:15,10.020467,7.495913,5.573822,6.38562,8.303848
7/29/2019 1:30,9.845854,7.377844,5.915121,6.326009,8.232639
7/29/2019 1:45,9.532025,7.324126,6.0507,6.290011,8.139248
7/29/2019 2:00,9.894317,7.249156,5.951348,6.221439,8.049143
7/29/2019 2:15,9.688129,7.160415,5.839171,6.151637,7.978047
7/29/2019 2:30,9.543983,7.082941,5.7197,6.110389,7.886262
7/29/2019 2:45,9.450296,7.024304,5.641033,6.058797,7.806348
7/29/2019 3:00,9.283767,6.945244,5.564511,5.9343,7.735413
7/29/2019 3:15,8.858816,6.889711,5.493505,5.698936,7.644562
7/29/2019 3:30,8.455663,6.818833,5.43552,5.750313,7.550714
7/29/2019 3:45,9.074034,6.750044,5.416684,5.896652,7.398711
7/29/2019 4:00,8.957146,6.696845,5.364889,5.886094,7.297461
7/29/2019 4:15,8.462379,6.617474,5.27008,5.891478,7.458558
7/29/2019 4:30,8.54165,6.498867,5.202856,5.875305,7.436944
7/29/2019 4:45,8.805737,6.409267,5.040459,5.764173,7.397295
7/29/2019 5:00,8.542717,6.466837,4.948011,5.69827,7.294742
7/29/2019 5:15,8.336567,6.438142,4.952778,5.650583,7.32018
7/29/2019 5:30,8.379188,6.388022,4.962255,5.588678,7.276772
7/29/2019 5:45,8.283354,6.345289,4.932422,5.544917,7.189522
7/29/2019 6:00,8.354783,6.155659,4.880037,5.50245,7.014013
7/29/2019 6:15,8.310792,6.178704,4.831946,5.472929,7.211806
7/29/2019 6:30,8.1371,6.192017,4.759356,5.454556,7.233015
7/29/2019 6:45,7.747334,6.117013,4.710567,5.437757,7.173187
7/29/2019 7:00,7.333821,5.898481,4.686111,5.371944,7.060742
7/29/2019 7:15,8.062387,5.863444,4.667593,5.353067,6.961922
7/29/2019 7:30,7.808129,5.942555,4.646978,5.360667,6.950489
7/29/2019 7:45,7.666279,5.961667,4.620717,5.335678,6.907156
7/29/2019 8:00,7.8437,5.834259,4.588767,5.316617,6.304924
7/29/2019 8:15,7.710233,5.777421,4.635389,5.290089,5.501347
7/29/2019 8:30,7.260675,5.717237,4.707552,5.209172,6.243292
7/29/2019 8:45,7.259175,5.468879,4.718667,5.289858,6.737858
7/29/2019 9:00,7.401283,5.622138,4.703119,5.35555,7.56187
7/29/2019 9:15,7.474696,5.844076,4.691228,5.361933,7.628214
7/29/2019 9:30,7.38665,5.835829,4.708567,5.356584,6.861069
7/29/2019 9:45,7.293962,5.705456,4.727754,5.315094,6.649475
7/29/2019 10:00,7.426321,5.5646,4.753756,5.344436,6.578206
7/29/2019 10:15,7.445817,5.710739,4.818687,5.435722,6.842097
7/29/2019 10:30,7.50945,5.854217,4.895298,5.472972,7.027143
7/29/2019 10:45,7.528967,5.9499,4.9884,5.5482,7.138092
7/29/2019 11:00,7.744884,6.074617,5.081322,5.590148,7.185653
7/29/2019 11:15,8.03955,6.245958,5.226,5.761421,7.220445
7/29/2019 11:30,8.281642,6.458326,5.311634,6.131807,7.244202
7/29/2019 11:45,8.747084,6.71387,5.502254,6.304163,7.253648
7/29/2019 12:00,8.934721,7.080933,5.731304,6.502108,7.07199
7/29/2019 12:15,9.206921,7.160204,5.97788,6.696053,7.22088
7/29/2019 12:30,9.48185,7.339113,6.24572,6.992803,7.500496
7/29/2019 12:45,9.718384,7.553733,6.519156,7.233174,7.605939
7/29/2019 13:00,9.928516,7.766334,6.72049,7.454214,7.717174
7/29/2019 13:15,10.242054,8.012645,6.911911,7.650513,7.785131
7/29/2019 13:30,10.545283,8.205533,7.115789,7.86264,7.927824
7/29/2019 13:45,10.841954,8.430533,7.353074,8.081761,8.030695
7/29/2019 14:00,11.109321,8.547333,7.567333,8.313011,8.220613
7/29/2019 14:15,11.438254,8.763904,7.797383,8.540582,8.487736
7/29/2019 14:30,11.649134,9.045521,7.98606,8.753532,8.688369
7/29/2019 14:45,11.6467,9.372133,8.099285,8.920694,8.752961
7/29/2019 15:00,12.579546,9.542259,8.167953,9.002209,8.858927
7/29/2019 15:15,12.992587,9.741089,8.157312,9.218433,9.011705
7/29/2019 15:30,13.115717,9.757556,8.140144,9.380928,9.202202
7/29/2019 15:45,12.651237,10.014267,8.197791,9.530756,9.574849
7/29/2019 16:00,13.479996,10.464355,8.3483,9.619618,10.084007
7/29/2019 16:15,13.682013,10.727171,8.51965,9.739919,11.176926
7/29/2019 16:30,14.287921,10.947286,8.865019,9.827255,12.686219
7/29/2019 16:45,14.753204,10.955814,9.1104,9.824956,13.696426
7/29/2019 17:00,14.946279,10.928367,9.417884,9.670353,14.094234
7/29/2019 17:15,14.993075,10.664333,9.481633,9.789233,14.113091
7/29/2019 17:30,15.056617,11.064889,9.385946,9.949072,13.849942
7/29/2019 17:45,14.982117,11.242156,9.214489,10.010773,13.49949
7/29/2019 18:00,14.864616,11.315229,9.122933,10.002478,13.225907
7/29/2019 18:15,14.512029,11.261096,8.960322,9.929794,12.960138
7/29/2019 18:30,13.987258,11.29875,8.925372,9.849956,12.477549
7/29/2019 18:45,14.409717,11.013929,9.089622,9.801972,12.319285
7/29/2019 19:00,14.408487,10.906963,9.170944,9.686254,12.059341
7/29/2019 19:15,14.251396,10.782674,9.10545,9.363628,11.662645
7/29/2019 19:30,13.884896,10.680689,9.006437,9.453152,11.353389
7/29/2019 19:45,13.299708,10.529554,8.883309,9.519869,11.067799
7/29/2019 20:00,13.363033,10.403763,8.734783,9.466248,10.781507
7/29/2019 20:15,13.333379,10.290413,8.558406,9.413446,10.565368
7/29/2019 20:30,13.187675,10.260446,8.402217,9.292753,10.31275
7/29/2019 20:45,12.958154,10.223825,8.290256,9.189626,10.102274
7/29/2019 21:00,12.7097,10.179133,8.16524,9.070782,9.932138
7/29/2019 21:15,12.400225,10.086239,8.006178,9.101067,9.811959
7/29/2019 21:30,12.122221,10.029423,7.841532,9.066916,9.687776
7/29/2019 21:45,11.8151,9.970356,7.674678,8.479186,9.527699
7/29/2019 22:00,11.391517,9.891082,7.46975,8.303053,9.329803
7/29/2019 22:15,11.22635,9.827701,7.334877,8.638746,9.148004
7/29/2019 22:30,10.89025,9.748267,7.198263,8.673144,9.005981
7/29/2019 22:45,10.744267,9.62165,6.956346,8.5967,8.84845
7/29/2019 23:00,10.722267,9.502326,6.562679,8.378913,8.502885
7/29/2019 23:15,10.560356,9.412239,6.525432,8.278214,8.451602
7/29/2019 23:30,10.179311,9.275444,6.709833,8.226411,8.488856
7/29/2019 23:45,10.186367,9.086511,6.645096,8.17085,8.25252
7/30/2019 0:00,10.112943,8.842911,6.550322,8.090321,8.079792
7/30/2019 0:15,9.980933,8.9934,6.411346,7.950726,8.086215
7/30/2019 0:30,3.435933,8.800668,6.365433,7.890961,8.067411
7/30/2019 0:45,10.385,8.493624,6.256746,7.853878,7.983172
7/30/2019 1:00,9.9041,8.630489,6.222511,7.789439,7.894874
7/30/2019 1:15,9.6234,8.649926,5.9197,7.696766,7.749422
7/30/2019 1:30,9.3978,8.517659,5.581117,7.583544,7.590078
7/30/2019 1:45,9.131857,8.396171,5.762752,7.4298,7.464445
7/30/2019 2:00,9.011567,8.267134,5.9832,7.405967,7.442446
7/30/2019 2:15,8.156922,8.172918,5.7818,7.350494,7.352794
7/30/2019 2:30,9.062878,8.100734,5.158637,7.276422,7.269144
7/30/2019 2:45,9.200371,8.022467,5.596542,7.193976,7.217317
7/30/2019 3:00,9.027533,7.956089,5.938974,7.137517,7.183746
7/30/2019 3:15,8.849133,7.840106,6.044887,7.092387,7.145289
7/30/2019 3:30,8.703552,7.804371,5.912467,7.060295,7.102342
7/30/2019 3:45,8.585657,7.704617,5.533978,6.996394,7.011725
7/30/2019 4:00,8.447567,7.558191,4.754519,6.908553,6.927811
7/30/2019 4:15,8.2148,7.532356,4.551594,6.851989,6.868293
7/30/2019 4:30,8.308433,7.5284,5.785996,6.765089,6.770231
7/30/2019 4:45,8.368356,7.419118,6.107571,6.641159,6.698287
7/30/2019 5:00,8.180478,7.003007,5.855834,6.578344,6.683881
7/30/2019 5:15,7.8092,7.204867,5.6102,6.518682,6.626941
7/30/2019 5:30,7.9866,7.26597,5.467067,6.438289,6.472278
7/30/2019 5:45,7.966676,7.237946,5.385715,6.305451,6.475067
7/30/2019 6:00,7.731333,7.074631,5.3356,6.344787,6.524589
7/30/2019 6:15,7.679317,6.991837,5.266634,6.327164,6.487542
7/30/2019 6:30,7.681366,6.980222,5.182562,6.244505,6.451895
7/30/2019 6:45,7.539184,6.971316,5.164309,6.209352,6.415733
7/30/2019 7:00,7.455696,6.867755,5.123526,6.260841,6.373944
7/30/2019 7:15,7.338917,6.773778,5.110602,6.229142,6.335383
7/30/2019 7:30,7.2549,6.736092,5.069456,6.142633,6.283622
7/30/2019 7:45,7.096159,6.587708,5.042467,6.082034,6.247456
7/30/2019 8:00,7.139884,6.551578,5.008864,6.071889,6.173661
7/30/2019 8:15,7.067167,6.562896,4.940711,6.074667,6.129868
7/30/2019 8:30,6.8972,6.361755,4.896089,6.071787,6.1106
7/30/2019 8:45,6.573396,6.430454,4.910815,6.020009,6.103
7/30/2019 9:00,6.687517,6.419929,4.935667,5.98057,6.092972
7/30/2019 9:15,6.9898,6.463367,4.944667,5.981925,6.062615
7/30/2019 9:30,6.907025,6.478689,4.990883,5.974545,6.025248
7/30/2019 9:45,6.621716,6.450588,5.04497,6.002483,5.998569
7/30/2019 10:00,6.901267,6.466997,5.024724,5.961817,6.008935
7/30/2019 10:15,7.02095,6.591185,5.178933,5.98923,5.998432
7/30/2019 10:30,7.030167,6.758854,5.362556,6.096967,6.106528
7/30/2019 10:45,7.118033,7.01633,5.663833,6.166211,6.266555
7/30/2019 11:00,6.806879,7.270972,5.80387,6.257463,6.402003
7/30/2019 11:15,7.138071,7.2458,6.123816,6.291855,6.545013
7/30/2019 11:30,7.872421,7.632804,6.441922,6.379005,6.76448
7/30/2019 11:45,8.026934,8.039644,6.775215,6.476798,7.038511
7/30/2019 12:00,7.902375,8.332433,7.156054,6.632646,7.310964
7/30/2019 12:15,8.479445,8.606667,7.567772,6.836541,7.548345
7/30/2019 12:30,8.642321,8.903089,7.979563,7.022775,7.806615
7/30/2019 12:45,8.313404,9.228622,8.293452,7.207489,8.197486
7/30/2019 13:00,9.21668,9.338422,8.851141,7.460976,8.499354
7/30/2019 13:15,9.417233,9.613652,9.440741,7.690526,8.763717
7/30/2019 13:30,9.623384,10.084644,9.642185,7.889627,8.97868
7/30/2019 13:45,9.848205,10.338254,9.829328,8.084291,9.330282
7/30/2019 14:00,9.960667,10.568983,10.277765,8.240289,9.608796
7/30/2019 14:15,10.194037,10.897178,10.564191,8.39117,9.747458
7/30/2019 14:30,10.442183,11.200283,10.883734,8.356812,9.905784
7/30/2019 14:45,10.5836,11.507,11.094928,8.315611,10.108446
7/30/2019 15:00,10.965058,11.868,11.236175,8.255838,10.338413
7/30/2019 15:15,11.296854,12.166526,11.415913,8.141926,10.419717
7/30/2019 15:30,11.474109,12.581305,11.371907,8.061113,10.111856
7/30/2019 15:45,10.811904,12.582712,11.252055,7.980986,11.019296
7/30/2019 16:00,10.957371,12.375023,11.116374,7.975667,11.22492
7/30/2019 16:15,12.134809,12.780526,11.313554,8.006085,11.273974
7/30/2019 16:30,11.963342,12.693837,11.736504,8.006046,11.210873
7/30/2019 16:45,12.107904,12.686867,12.161655,8.03715,10.933818
7/30/2019 17:00,12.266316,12.575111,12.710763,8.026603,10.788663
7/30/2019 17:15,11.971158,12.694089,12.796955,8.067196,10.623466
7/30/2019 17:30,10.791004,12.931149,12.522144,8.064428,10.295468
7/30/2019 17:45,10.878467,13.071622,11.978644,7.95284,10.186314
7/30/2019 18:00,12.378959,12.82905,11.504429,7.887377,10.116508
7/30/2019 18:15,12.920366,12.508681,11.634629,7.813417,9.998514
7/30/2019 18:30,12.7648,12.737184,12.219851,7.738452,9.980694
7/30/2019 18:45,12.278446,12.416481,13.66962,7.834108,9.877932
7/30/2019 19:00,11.913479,12.051985,15.669332,7.772811,9.847105
7/30/2019 19:15,12.006738,12.012517,15.865918,7.778414,9.713606
7/30/2019 19:30,11.90825,11.83223,15.47588,7.702822,9.47237
7/30/2019 19:45,11.632529,11.790334,14.859948,7.695311,9.059402
7/30/2019 20:00,11.070779,11.434089,14.029203,7.751276,8.517101
7/30/2019 20:15,11.002234,11.776967,13.942565,7.771628,7.377546
7/30/2019 20:30,10.945779,11.585814,13.501856,7.761458,7.74047
7/30/2019 20:45,11.083904,11.134111,13.007715,7.677261,8.508938
7/30/2019 21:00,10.78303,11.002467,12.482367,7.541042,9.324735
7/30/2019 21:15,10.370779,10.927541,12.019634,7.412598,8.741841
7/30/2019 21:30,10.171866,10.774596,11.73295,7.392912,8.494892
7/30/2019 21:45,9.605617,10.541355,11.121919,7.17547,8.16227
7/30/2019 22:00,9.457429,10.4306,10.814089,7.482908,8.037178
7/30/2019 22:15,9.509029,10.325659,10.555354,7.646555,7.871526
7/30/2019 22:30,9.555766,10.179444,10.27272,7.394517,7.656058
7/30/2019 22:45,9.64925,10.012233,9.848495,7.113761,7.4939
7/30/2019 23:00,9.720092,10.001237,6.237138,7.358017,7.427876
7/30/2019 23:15,9.6997,8.696911,1.821,7.564441,7.320378
7/30/2019 23:30,9.578067,0.097,9.544355,7.456892,7.120279
7/30/2019 23:45,9.522829,8.628206,9.616655,7.317981,6.484662
7/31/2019 0:00,8.831,9.700501,9.443666,7.265322,6.535767
7/31/2019 0:15,7.65225,9.572644,9.076293,7.242179,7.077147
7/31/2019 0:30,3.116447,9.467722,8.946366,7.247205,6.932806
7/31/2019 0:45,4.906353,9.355644,8.78335,7.197014,6.783306
7/31/2019 1:00,8.369221,9.245637,8.642333,7.20585,6.717054
7/31/2019 1:15,8.373313,9.138965,8.502224,7.186936,6.53979
7/31/2019 1:30,8.497742,9.0054,8.313867,7.223098,6.378579
7/31/2019 1:45,8.554399,8.9418,8.17165,6.915368,6.258503
7/31/2019 2:00,8.575137,8.841895,8.023133,6.766939,6.137567
7/31/2019 2:15,8.576283,8.770105,7.912093,7.054371,6.076742
7/31/2019 2:30,8.543525,8.6718,7.758767,6.942977,6.00605
7/31/2019 2:45,8.517796,8.634434,7.695378,6.872731,5.937433
7/31/2019 3:00,8.471329,8.545644,7.607266,6.852571,5.8351
7/31/2019 3:15,8.068608,8.475097,7.534663,6.707365,5.815113
7/31/2019 3:30,7.98255,8.392415,7.466679,7.120229,5.839705
7/31/2019 3:45,8.097721,8.295741,7.463676,8.122492,5.836583
7/31/2019 4:00,8.130683,8.218217,7.448444,9.526983,5.724909
7/31/2019 4:15,8.022379,8.149683,7.430284,11.07291,5.631389
7/31/2019 4:30,7.908271,8.05423,7.340478,13.174894,5.572007
7/31/2019 4:45,7.815579,8.015319,6.83053,14.446733,5.468403
7/31/2019 5:00,7.670879,7.969955,6.263271,14.852023,5.441533
7/31/2019 5:15,7.714046,7.88,7.14523,14.275083,5.403914
7/31/2019 5:30,7.5938,7.807874,7.802492,13.472003,5.361306
7/31/2019 5:45,7.2165,7.772825,7.728909,12.647874,5.260328
7/31/2019 6:00,7.376467,7.73445,7.516296,11.661747,5.167905
7/31/2019 6:15,7.547871,7.650529,7.23085,11.081239,5.134046
7/31/2019 6:30,7.6002,7.563563,6.915344,10.519137,5.220337
7/31/2019 6:45,7.542634,7.489667,7.250033,10.060278,5.189305
7/31/2019 7:00,7.388667,7.500972,7.527056,9.772706,5.128811
7/31/2019 7:15,7.337379,7.468487,7.559411,9.493196,5.001239
7/31/2019 7:30,7.213713,7.054058,7.439,9.237383,4.855935
7/31/2019 7:45,7.036334,7.301081,7.298266,9.140719,4.947245
7/31/2019 8:00,6.686096,7.229603,7.151517,8.979989,4.914578
7/31/2019 8:15,6.966816,7.217711,7.085834,8.723527,4.94475
7/31/2019 8:30,7.046754,7.171844,7.060724,8.545153,4.937887
7/31/2019 8:45,6.978817,7.205767,7.130278,8.426496,4.901692
7/31/2019 9:00,6.731633,7.137178,7.217467,8.23158,4.848516
7/31/2019 9:15,6.74765,7.05245,7.356747,8.272406,4.818828
7/31/2019 9:30,6.872471,7.143141,7.437732,8.260739,4.815036
7/31/2019 9:45,6.963762,7.315374,7.509384,8.157242,4.830667
7/31/2019 10:00,6.904083,7.436622,7.54226,8.29663,4.777314
7/31/2019 10:15,6.928562,7.658333,7.547411,8.234098,4.810557
7/31/2019 10:30,6.983833,7.94617,7.646966,8.137554,4.858039
7/31/2019 10:45,7.0206,8.315089,7.698972,8.061373,4.885176
7/31/2019 11:00,7.177404,8.464281,7.947367,7.953867,4.939683
7/31/2019 11:15,7.277887,8.725071,8.143763,7.912296,5.031389
7/31/2019 11:30,7.497591,9.046111,8.634039,7.992556,5.223476
7/31/2019 11:45,7.812238,9.435054,9.149533,7.982089,5.322919
7/31/2019 12:00,8.06725,9.555683,9.571434,8.043561,5.478972
7/31/2019 12:15,8.401252,9.868466,10.05596,8.080706,5.932204
7/31/2019 12:30,8.756104,10.137121,10.55215,7.93069,6.125017
7/31/2019 12:45,9.05005,10.602058,10.971684,8.080247,6.374558
7/31/2019 13:00,9.34995,10.986356,11.210464,8.432085,6.705193
7/31/2019 13:15,9.517405,11.15835,11.337751,8.547667,6.908065
7/31/2019 13:30,9.3281,11.712045,11.521728,8.442713,7.171635
7/31/2019 13:45,9.693171,12.167842,11.720117,8.412743,7.510599
7/31/2019 14:00,10.242954,11.9896,12.120667,8.494507,7.842041
7/31/2019 14:15,10.56375,12.095756,12.633348,8.626678,8.136267
7/31/2019 14:30,10.902321,12.514788,13.211192,8.918285,8.392926
7/31/2019 14:45,11.239971,12.958133,13.656006,9.193016,8.559111
7/31/2019 15:00,11.434533,13.0743,14.234416,9.407042,8.090528
7/31/2019 15:15,11.745133,13.181042,14.580185,9.522522,8.454945
7/31/2019 15:30,12.146154,13.298897,14.598783,9.567692,9.459664
7/31/2019 15:45,12.426846,13.209007,14.996356,9.624094,8.81569
7/31/2019 16:00,12.692041,13.428474,15.272311,9.552405,9.07211
7/31/2019 16:15,12.714483,13.368267,15.66277,9.480504,9.702026
7/31/2019 16:30,11.362576,13.329044,15.376602,9.677169,10.123096
7/31/2019 16:45,11.725721,13.187667,15.323393,9.691048,10.097061
7/31/2019 17:00,12.412337,12.88665,15.084322,9.818444,9.929618
7/31/2019 17:15,12.590405,12.566546,14.684245,9.688715,9.77961
7/31/2019 17:30,12.7075,12.366474,14.187376,9.855169,9.689611
7/31/2019 17:45,12.895871,12.2644,14.088034,9.693611,9.621278
7/31/2019 18:00,13.024654,12.064252,14.229295,9.829358,9.552732
7/31/2019 18:15,13.021417,11.985678,13.909233,10.666655,9.459326
7/31/2019 18:30,13.138267,12.186334,13.127324,11.89013,9.369105
7/31/2019 18:45,13.168663,12.482667,13.940705,13.703079,9.051112
7/31/2019 19:00,13.004446,11.953389,14.197303,14.924995,9.13162
7/31/2019 19:15,13.038688,12.066256,14.27393,14.998517,8.256723
7/31/2019 19:30,12.951558,12.464133,14.307371,14.328707,7.712086
7/31/2019 19:45,12.911616,12.122178,14.445754,13.615889,8.031578
7/31/2019 20:00,12.492421,12.106082,14.41845,13.100998,8.278861
7/31/2019 20:15,12.561842,11.884318,14.344383,12.633568,8.314816
7/31/2019 20:30,12.049179,11.764524,14.434765,11.991681,8.292181
7/31/2019 20:45,11.459008,11.496649,14.162129,11.579426,8.321494
7/31/2019 21:00,11.364567,11.536304,13.95685,11.343288,8.415225
7/31/2019 21:15,11.152163,11.297548,14.072866,11.053908,8.392392
7/31/2019 21:30,10.693545,11.224615,14.05238,10.852114,8.220253
7/31/2019 21:45,10.163438,10.959518,13.946846,10.811334,7.993287
7/31/2019 22:00,10.099121,10.956162,13.666504,10.872971,7.917589
7/31/2019 22:15,10.082904,10.815616,13.285029,11.16155,7.849978
7/31/2019 22:30,9.98845,10.3594,13.214332,11.625615,7.633911
7/31/2019 22:45,9.328196,7.297628,12.866824,12.152938,7.422565
7/31/2019 23:00,8.828046,0,9.905954,12.287215,7.415817
7/31/2019 23:15,8.967141,8.775804,0,12.139,7.433167
7/31/2019 23:30,9.0636,10.081963,10.915506,11.773264,7.359372
7/31/2019 23:45,9.286658,9.974393,12.273974,11.380559,7.141457
8/1/2019 0:00,9.265613,9.324451,12.129819,11.086713,6.393842
8/1/2019 0:15,9.152384,9.60558,11.961833,10.796668,6.447093
8/1/2019 0:30,4.321304,10.279411,11.81183,10.551728,7.036252
8/1/2019 0:45,7.840118,10.027833,11.709196,10.363029,7.419863
8/1/2019 1:00,8.769642,9.920167,11.617343,10.261839,7.252322
8/1/2019 1:15,8.309863,9.842146,11.492493,10.19882,6.951762
8/1/2019 1:30,8.239,9.808284,11.3357,10.196626,6.803298
8/1/2019 1:45,8.181921,9.782022,11.229545,8.176325,6.759902
8/1/2019 2:00,8.03535,9.732083,11.134147,0,6.795711
8/1/2019 2:15,7.756787,9.671734,10.91467,8.950166,6.642021
8/1/2019 2:30,7.734188,9.628052,11.036197,10.319714,6.696
