,Zmutt / Météo (Zmutt_Température - C°),C: Zmutt / Météo (Zmutt_Température - C°) (1. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (2. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (3. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (4. Année précédente)
Horodatage,°C,°C,°C,°C,°C
9/4/2019 0:15,8.574,6.516,4.079389,10.582667,7.718
9/4/2019 0:30,8.518001,6.276667,4.084,10.601334,7.551333
9/4/2019 0:45,8.384,6.225333,3.956445,10.478,7.599333
9/4/2019 1:00,8.490001,6.181333,3.596,10.368,7.439333
9/4/2019 1:15,8.524,5.802889,3.509333,10.359333,7.127333
9/4/2019 1:30,8.156,5.726667,3.52,10.344666,7.207333
9/4/2019 1:45,8.112,5.76,3.362722,10.068722,7.160611
9/4/2019 2:00,7.94,5.88,3.352,9.936666,7.183333
9/4/2019 2:15,7.8,6.034444,3.428,9.879389,7.248
9/4/2019 2:30,7.826,5.818667,3.6,9.792,7.095333
9/4/2019 2:45,7.512,5.574667,3.757333,9.830723,7.063334
9/4/2019 3:00,7.508,5.312,3.984,9.55,6.96
9/4/2019 3:15,7.188,5.070667,4.116,9.44,6.903389
9/4/2019 3:30,7.2,5.071778,4.235333,9.230666,6.960056
9/4/2019 3:45,7.304,4.830667,4.426,9.176611,6.975333
9/4/2019 4:00,7.392,4.826,4.48,9,6.888
9/4/2019 4:15,7.443,5.233333,4.610667,9.112666,6.880611
9/4/2019 4:30,7.302,5.182,4.686222,9.015388,6.808
9/4/2019 4:45,7.012,5.054667,4.721778,8.864,6.783333
9/4/2019 5:00,7.024,4.606,4.572667,8.904667,6.663333
9/4/2019 5:15,7,4.48,4.334,8.991333,6.680666
9/4/2019 5:30,7.002,4.465333,4.232,8.960611,6.55
9/4/2019 5:45,7.0685,4.282667,4.189333,8.87,6.513333
9/4/2019 6:00,6.858,4.144,4.069333,8.681334,6.6
9/4/2019 6:15,6.992,4.089333,4.078667,8.784,6.559333
9/4/2019 6:30,7.05,4.085556,4.168,8.797334,6.536667
9/4/2019 6:45,7.098,4.112667,4.2,8.537945,6.551333
9/4/2019 7:00,6.938,4.165555,4.2,8.559334,6.438667
9/4/2019 7:15,6.726,4.063333,4.260667,8.430722,6.143333
9/4/2019 7:30,6.732,3.816,4.318,8.536612,6
9/4/2019 7:45,7.0295,3.776,4.465333,8.706,6.048666
9/4/2019 8:00,7.504,4.161334,4.586,9.026667,6.144667
9/4/2019 8:15,8.799,5.137333,4.848,9.739333,6.160666
9/4/2019 8:30,9.672,6.006667,5.173333,9.976723,6.216
9/4/2019 8:45,10.524,6.646667,5.413333,10.506666,6.474667
9/4/2019 9:00,11.615,7.5675,5.816,10.864667,6.687333
9/4/2019 9:15,12.572,8.213333,6.064,11.153334,6.504
9/4/2019 9:30,12.67,8.604,6.104,11.16,6.794667
9/4/2019 9:45,12.962,8.988,6.152667,11.685333,7.023334
9/4/2019 10:00,13.314,9.454667,6.426667,12.458,7.427889
9/4/2019 10:15,13.518,10.115499,6.534,12.739333,7.996
9/4/2019 10:30,14.021,10.6035,6.304,13.411944,8.547334
9/4/2019 10:45,14.558001,11.110666,6.426,13.826,9.128667
9/4/2019 11:00,14.828,11.578,6.586,14.066,9.426
9/4/2019 11:15,15.132,12.062,6.841778,14.28,9.883333
9/4/2019 11:30,15.576,12.351999,7.042666,14.498611,10.2
9/4/2019 11:45,16.062,12.754001,7.298,14.664001,10.467944
9/4/2019 12:00,16.469999,13.154,7.586,15.292666,11.042
9/4/2019 12:15,16.962,13.380445,7.711111,15.857333,11.126111
9/4/2019 12:30,17.52,13.754666,8.07,16.411333,11.322
9/4/2019 12:45,17.794001,14.229333,8.168,16.840666,11.632667
9/4/2019 13:00,17.98,14.532001,8.184,17.056667,11.777278
9/4/2019 13:15,18.176001,14.650001,8.217999,17.208668,11.832
9/4/2019 13:30,18.271999,14.812,8.530667,17.466,11.97
9/4/2019 13:45,18.6,15.242,8.845333,17.52,12.232666
9/4/2019 14:00,18.732,15.296499,9.064667,17.617334,12.361889
9/4/2019 14:15,18.7005,15.561334,9.108,17.921999,12.327333
9/4/2019 14:30,18.906,15.594,9.178666,18.281944,12.463333
9/4/2019 14:45,19.0215,15.796,9.381333,18.586,12.384666
9/4/2019 15:00,19.220001,16.1635,9.374222,18.84,12.325333
9/4/2019 15:15,19.2985,16.299999,9.504666,19.08,12.007334
9/4/2019 15:30,19.271999,16.298,9.406055,19.071333,12.136666
9/4/2019 15:45,19.337999,16.184,9.331333,18.822666,12.281333
9/4/2019 16:00,19.32,16.184,9.437333,18.784611,12.390111
9/4/2019 16:15,19.204,15.536,9.48,18.606667,12.32
9/4/2019 16:30,19.114,15.516,9.354667,18.13139,12.568
9/4/2019 16:45,19.060499,15.890445,9.314667,17.81661,12.415333
9/4/2019 17:00,18.859999,15.696,9.441999,17.465334,12.36
9/4/2019 17:15,18.622,15.533389,9.454,16.021334,12.238
9/4/2019 17:30,18.513,15.419499,9.24,15.186,12.104667
9/4/2019 17:45,18.458,15.26,9.231999,15.555333,12.095333
9/4/2019 18:00,18.16,14.965555,9.375999,15.530666,11.895333
9/4/2019 18:15,17.711,14.958667,9.424,14.966,11.588111
9/4/2019 18:30,17.834,14.806667,9.24,14.638667,11.384
9/4/2019 18:45,17.472,14.588,8.989333,14.417333,11.262667
9/4/2019 19:00,16.592001,13.996,8.868667,14.485333,10.965333
9/4/2019 19:15,15.748,13.072,8.693334,14.536,10.558611
9/4/2019 19:30,15.096,12.233334,8.524667,14.278,10.118111
9/4/2019 19:45,14.389999,11.706,8.311333,13.976,9.525333
9/4/2019 20:00,13.774,11.212,8.208,13.572666,9.269278
9/4/2019 20:15,13.495,10.813334,8.038222,13.068055,8.709333
9/4/2019 20:30,13.1475,10.492,7.992,12.6,8.431334
9/4/2019 20:45,13.138,10.182667,7.614,12.305388,8.238667
9/4/2019 21:00,12.824,9.8645,7.62,12.301333,8.184
9/4/2019 21:15,12.844,9.597334,7.88,12.051888,7.956111
9/4/2019 21:30,12.54,9.430666,8.04,11.754666,7.615333
9/4/2019 21:45,12.335999,9.374666,7.896,11.026,8.009334
9/4/2019 22:00,12.334,9.094666,7.8,10.784555,7.904695
9/4/2019 22:15,12.19,8.910666,7.808,10.689556,8.054667
9/4/2019 22:30,11.95,8.742056,7.818667,11.259833,7.896056
9/4/2019 22:45,11.512,8.476222,7.821333,10.79,8.054
9/4/2019 23:00,11.238,8.384,7.904,10.648,7.566722
9/4/2019 23:15,11.01,8.294666,7.782,10.736889,7.728667
9/4/2019 23:30,10.766,8.158667,7.616,10.761333,7.534667
9/4/2019 23:45,10.708,8.061334,7.564,10.540722,7.582666
9/5/2019 0:00,10.44,7.862667,7.318,10.346666,7.418667
9/5/2019 0:15,10.282,7.782667,7.08,10.096611,7.552
9/5/2019 0:30,10.1115,7.618667,7.034,10.4,7.663333
9/5/2019 0:45,9.7045,7.704,7.03,10.220778,7.462667
9/5/2019 1:00,9.584001,7.437334,6.925333,10.072,7.490445
9/5/2019 1:15,9.492,7.466889,6.786667,9.999333,7.261333
9/5/2019 1:30,9.302,7.552,6.656,9.983334,7.337333
9/5/2019 1:45,9.278,7.581333,6.348,9.872,7.350722
9/5/2019 2:00,9.415,7.364,6.458,9.743334,7.328
9/5/2019 2:15,9.191999,7.529111,6.532,9.567333,7.302667
9/5/2019 2:30,8.826,7.333333,6.304,9.527333,7.184
9/5/2019 2:45,8.682,7.185333,6.328,9.486667,7.068666
9/5/2019 3:00,8.662001,7.0585,6.344,9.454666,6.526667
9/5/2019 3:15,8.681334,6.87,6.347333,9.158,6.617333
9/5/2019 3:30,8.866,6.736667,6.188,9.0405,6.712667
9/5/2019 3:45,8.898,6.744,6.022222,8.911333,6.670667
9/5/2019 4:00,9.106,6.662889,6.021333,8.542666,6.510667
9/5/2019 4:15,9.316,6.744,5.756,8.449333,6.279333
9/5/2019 4:30,9.5435,6.518667,5.688,8.392667,6.343333
9/5/2019 4:45,9.844,6.645333,5.609,8.287278,6.384
9/5/2019 5:00,10.0435,6.553111,5.618667,8.105333,6.335333
9/5/2019 5:15,10.014,6.341333,5.653333,8.224,6.264611
9/5/2019 5:30,9.91,6.286666,5.371556,8.199333,6.272
9/5/2019 5:45,9.782001,6.125333,5.208,8.211888,6.07
9/5/2019 6:00,9.816,5.958667,5.023111,8.311333,5.862667
9/5/2019 6:15,9.874001,6.010445,4.961778,8.199333,5.671333
9/5/2019 6:30,9.732,5.821333,4.829333,8.16,5.6
9/5/2019 6:45,9.518,5.8,4.906667,8.158667,5.583333
9/5/2019 7:00,9.493999,5.670889,4.814056,8.056,5.412
9/5/2019 7:15,9.224,5.677778,4.976,8.098,5.176
9/5/2019 7:30,9.297999,5.777334,4.826722,8.199333,5.192
9/5/2019 7:45,9.375999,5.88,4.790667,8.344666,5.119333
9/5/2019 8:00,9.174,6.053333,4.808,8.384,5.04
9/5/2019 8:15,9.12,7.012,5.963,8.439333,5.153333
9/5/2019 8:30,9.16,8.337,7.156445,8.4,5.32
9/5/2019 8:45,9.292,9.255777,8.085944,8.57,5.207333
9/5/2019 9:00,9.389333,9.842667,8.258666,8.712,5.192
9/5/2019 9:15,9.294,10.287556,8.736,8.946,5.136
9/5/2019 9:30,9.142,10.685111,9.395278,9.079389,5.216667
9/5/2019 9:45,9.12,11.1,9.864,9.216,5.256
9/5/2019 10:00,9.054,11.444222,10.48,9.096,5.295945
9/5/2019 10:15,9,11.874667,10.692,9.038667,5.135333
9/5/2019 10:30,9.0735,12.412,11.146,8.759444,5.113333
9/5/2019 10:45,9.106,12.941334,11.399944,9.297944,5.135333
9/5/2019 11:00,9.323999,13.323999,11.626667,9.304,5.105306
9/5/2019 11:15,9.705501,13.646444,11.974611,9.393944,6.054
9/5/2019 11:30,10.376,14.12,12.41,9.657333,6.414667
9/5/2019 11:45,11.244,14.613334,12.76,9.808001,6.874667
9/5/2019 12:00,11.846222,15.226666,13.154,10.153334,6.727333
9/5/2019 12:15,11.847,15.58,13.546611,10.329333,6.672611
9/5/2019 12:30,12.424,15.900001,13.949333,10.640667,6.664
9/5/2019 12:45,12.280499,16.46489,14.328,10.896,6.584
9/5/2019 13:00,12.1525,16.909111,14.696,10.977944,6.681389
9/5/2019 13:15,12.028,17.254,14.989333,10.838667,7.354
9/5/2019 13:30,11.508,17.548,15.335999,10.760667,8.081333
9/5/2019 13:45,11.3715,17.812,15.64,10.856667,8.546667
9/5/2019 14:00,10.9245,18.154667,15.806667,11.074,9.2
9/5/2019 14:15,10.762,18.396,16.067499,11.376667,8.732667
9/5/2019 14:30,10.4445,18.561333,16.200001,11.78,8.222667
9/5/2019 14:45,10.5555,18.648001,16.322001,11.830667,7.949389
9/5/2019 15:00,10.55,18.549334,16.422667,12.323334,7.897334
9/5/2019 15:15,10.45,18.588888,16.52,12.534667,8.525333
9/5/2019 15:30,10.6,18.785999,16.604,12.578,9.266666
9/5/2019 15:45,10.2865,18.855999,16.658667,12.68,9.336666
9/5/2019 16:00,10.114,18.443556,16.682001,12.606,9.344666
9/5/2019 16:15,10.04,18.238667,16.634001,12.351444,9.356
9/5/2019 16:30,9.462,17.898666,16.542889,12.425333,8.460667
9/5/2019 16:45,9.564,17.542667,16.465334,12.553278,7.992778
9/5/2019 17:00,9.526,17.282667,16.298666,12.391333,8.496
9/5/2019 17:15,9.7145,16.736,16.063999,12.023334,8.577333
9/5/2019 17:30,9.237,16.964001,16.035999,12.062722,8.364056
9/5/2019 17:45,9.3255,16.727112,15.780667,11.43,8.064
9/5/2019 18:00,9.014,16.473999,15.744,11.225333,7.757333
9/5/2019 18:15,8.4245,16.472,15.674,11.069333,7.174
9/5/2019 18:30,8.024,16.366667,15.208,11.017333,7.342667
9/5/2019 18:45,7.626,15.9145,14.992,10.917444,7.158667
9/5/2019 19:00,7.166,15.396,14.742001,10.742667,7.136667
9/5/2019 19:15,6.93,14.856,14.116445,10.429444,7.086667
9/5/2019 19:30,6.9255,14.060667,13.54,10.382667,6.677444
9/5/2019 19:45,6.984,13.522667,12.895333,10.168056,6.535333
9/5/2019 20:00,6.904,12.930667,12.332,10.167334,5.724667
9/5/2019 20:15,7.0025,12.425555,12.084,10.231999,5.440111
9/5/2019 20:30,7.282,12.277333,11.618,10.053333,5.058
9/5/2019 20:45,6.872,12.392611,11.198222,9.744667,4.711333
9/5/2019 21:00,6.55,12.4,10.880667,9.816,4.727334
9/5/2019 21:15,6.408,12.317333,10.762667,9.744,4.69
9/5/2019 21:30,6.56,11.958667,10.601334,9.662667,4.582667
9/5/2019 21:45,6.3365,11.717334,10.394,9.617889,4.384555
9/5/2019 22:00,6.05,11.665334,10.335333,9.744667,3.925333
9/5/2019 22:15,5.796,11.750667,10.186778,9.556778,3.846
9/5/2019 22:30,5.507,11.221334,10.08,9.48,3.712667
9/5/2019 22:45,5.414,10.762667,9.882667,9.439333,3.227389
9/5/2019 23:00,5.358,10.578,9.646667,9.432611,3.023333
9/5/2019 23:15,5.154,10.085333,9.465333,9.344,2.857333
9/5/2019 23:30,4.878,9.92,9.408,9.296,2.933333
9/5/2019 23:45,4.628,9.742667,9.092,9.528,2.51
9/6/2019 0:00,4.4285,9.544,8.77,9.478,2.287333
9/6/2019 0:15,4.44,9.556,8.4725,9.223333,2.16
9/6/2019 0:30,4.292,9.202666,8.615445,9.014778,2.312667
9/6/2019 0:45,3.986,9.167944,8.352777,9.024667,2.080667
9/6/2019 1:00,3.92,8.968,8.324666,8.934,2.182
9/6/2019 1:15,3.9155,8.926666,8.225333,8.694,1.711333
9/6/2019 1:30,3.316,8.554,7.911334,8.182667,1.598667
9/6/2019 1:45,3.536,8.520667,8.025333,7.959333,1.616
9/6/2019 2:00,3.858,8.494667,8.287333,7.927333,1.544
9/6/2019 2:15,3.396,8.390667,8.265333,7.694667,1.44
9/6/2019 2:30,2.8765,8.311999,8.478667,7.504,1.536667
9/6/2019 2:45,2.64,8.196,8.702001,7.503333,1.478667
9/6/2019 3:00,2.658,7.942,9.02,7.489333,1.263389
9/6/2019 3:15,3.08,7.986,9.259333,7.311333,1.110667
9/6/2019 3:30,3.278,7.982666,9.36,7.238722,1.031333
9/6/2019 3:45,3.212,7.836,9.072,7.408667,0.855333
9/6/2019 4:00,3.422,7.593333,8.868,7.578667,0.848
9/6/2019 4:15,3.4515,7.556,8.966,7.849945,0.807333
9/6/2019 4:30,3.576,7.573333,8.881333,7.758,0.72
9/6/2019 4:45,3.094,7.387333,8.666,7.252,0.631389
9/6/2019 5:00,2.934,7.285556,8.208722,6.711333,0.647333
9/6/2019 5:15,3.086,7.208,8.112,6.671333,0.672667
9/6/2019 5:30,3.214,7.063334,8.064,6.374667,0.72
9/6/2019 5:45,3.284,7.038667,7.892,6.144,0.608667
9/6/2019 6:00,3.376,6.998,7.583333,5.820667,0.695333
9/6/2019 6:15,3.408,6.930667,7.56,5.317389,0.552
9/6/2019 6:30,3.408,7,7.472,5.150667,0.511333
9/6/2019 6:45,3.45,7.090667,7.472667,5.120667,0.487333
9/6/2019 7:00,3.2905,7.15,7.438667,5.322,0.343333
9/6/2019 7:15,3.28,7.056,7.432,5.770667,0.24
9/6/2019 7:30,3.3555,7.007389,7.628,6.121333,0.104
9/6/2019 7:45,3.308,7.116,7.758667,6.079333,0.184667
9/6/2019 8:00,3.086,7.485333,8.174,5.766,0.354056
9/6/2019 8:15,3.3215,8.524889,8.316,5.560667,1.140667
9/6/2019 8:30,3.456,9.14,8.681334,5.850667,1.8695
9/6/2019 8:45,3.464,9.830667,8.926,6.258667,2.507333
9/6/2019 9:00,3.4405,10.357333,8.968,6.593333,3.227333
9/6/2019 9:15,3.566,10.893333,9.157333,7.042666,3.690611
9/6/2019 9:30,3.496,11.560889,9.955333,7.458667,4.058
9/6/2019 9:45,3.432,12.066,10.721334,7.752666,4.444
9/6/2019 10:00,3.334,12.58,11.161,7.696,5.243333
9/6/2019 10:15,3.59,13.032,10.968,7.971334,5.689333
9/6/2019 10:30,3.8715,13.457333,11.397333,8.806,6.12
9/6/2019 10:45,4.212,13.621333,11.820667,9.399889,6.079333
9/6/2019 11:00,4.276,13.824,12.578667,9.292,5.976666
9/6/2019 11:15,4.44,14.466666,13.086667,9.698667,6.602
9/6/2019 11:30,4.574,14.818,13.338,10.106,6.986667
9/6/2019 11:45,4.684,15.162666,13.63,11.088555,7.620555
9/6/2019 12:00,4.9835,15.293333,13.880667,11.906,8.115334
9/6/2019 12:15,5.276,15.952,13.675334,12.371278,8.608667
9/6/2019 12:30,5.566,15.416,13.781333,12.778,8.872666
9/6/2019 12:45,6.231,15.457334,14.112,13.235277,9.313334
9/6/2019 13:00,6.62,15.956667,14.182,13.594666,9.576667
9/6/2019 13:15,6.858,16.450666,14.626,13.994,9.762
9/6/2019 13:30,6.898,15.658667,15.055,14.427889,9.976666
9/6/2019 13:45,6.896,15.429555,15.289499,14.802667,10.105333
9/6/2019 14:00,7.066,15.094666,15.507999,15.129333,10.2
9/6/2019 14:15,7.096,15.024,15.522,15.328667,10.345278
9/6/2019 14:30,7.056,14.9125,15.510666,15.513945,10.415999
9/6/2019 14:45,7.04,14.808001,15.6,15.656667,10.457334
9/6/2019 15:00,7.156,14.798,15.812,15.704,10.674001
9/6/2019 15:15,7.6575,15.2435,16.055779,15.784667,10.776667
9/6/2019 15:30,7.688,15.337333,16.048,15.856667,10.782722
9/6/2019 15:45,6.983,15.213333,16.097889,15.775333,10.727334
9/6/2019 16:00,6.584,15.138,16,15.816,10.663334
9/6/2019 16:15,6.6305,13.955111,15.944,15.647333,10.706
9/6/2019 16:30,6.6,13.173333,15.966001,15.544666,10.847334
9/6/2019 16:45,6.698,13.226666,15.997334,15.390666,10.945945
9/6/2019 17:00,6.638,12.610889,16.092001,15.142,10.887389
9/6/2019 17:15,6.478,12.578667,16.032,14.888,10.909333
9/6/2019 17:30,6.4145,13.218666,15.708,14.840667,10.64539
9/6/2019 17:45,6.496,12.994,15.166667,14.525333,10.310666
9/6/2019 18:00,6.24,13.068,15.137333,14.464,10.119333
9/6/2019 18:15,5.79,12.708,14.809334,14.302667,10.249222
9/6/2019 18:30,5.638,12.429,14.700001,13.998667,9.942667
9/6/2019 18:45,5.698,12.104,14.403555,13.646667,9.462667
9/6/2019 19:00,5.938,11.904889,14.016666,13.295333,9.156111
9/6/2019 19:15,5.8365,11.348001,13.449389,12.456111,8.708112
9/6/2019 19:30,5.978,11.128,12.77,11.515445,8.117333
9/6/2019 19:45,5.82,10.877556,12.296444,11.545279,7.837389
9/6/2019 20:00,5.6345,11.204,11.902111,11.044,7.084667
9/6/2019 20:15,5.52,11.276222,11.423445,10.880611,6.766667
9/6/2019 20:30,5.52,11.206667,10.96,10.316,6.382055
9/6/2019 20:45,5.502,11.004,10.38,9.893333,6.050889
9/6/2019 21:00,5.5155,10.978666,9.936,9.750667,5.886667
9/6/2019 21:15,5.378,11.0125,9.784889,9.582611,5.494
