,Arolla / Hydrologie (Bertol_Inferieur_-_Debit),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (1. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (2. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (3. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (4. Année précédente)
7/14/2019 17:15,0.423532,1.550245,1.967158,0.534,1.94487
7/14/2019 17:30,0.424,1.55113,1.963569,0.529767,1.964881
7/14/2019 17:45,0.143313,1.562181,1.936911,0.525816,1.960203
7/14/2019 18:00,0.038679,1.558544,1.916846,0.520991,1.96639
7/14/2019 18:15,0.454725,1.564,1.923586,0.518238,1.957502
7/14/2019 18:30,0.427,1.564,1.927,0.513892,1.975499
7/14/2019 18:45,0.42167,1.57506,1.914911,0.508956,1.980216
7/14/2019 19:00,0.417563,1.562006,1.928983,0.502807,1.977431
7/14/2019 19:15,0.419754,1.578783,1.887364,0.501901,1.953309
7/14/2019 19:30,0.416,1.561968,1.891559,0.49706,1.944605
7/14/2019 19:45,0.417948,1.56775,1.868085,0.493271,1.927242
7/14/2019 20:00,0.42,1.551828,1.867,0.494037,1.931329
7/14/2019 20:15,0.413575,1.581867,1.834062,0.483529,1.912781
7/14/2019 20:30,0.411671,1.562392,1.800294,0.487917,1.911336
7/14/2019 20:45,0.406565,1.554778,1.789311,0.483299,1.909391
7/14/2019 21:00,0.398,1.553052,1.739703,0.478758,1.88902
7/14/2019 21:15,0.39212,1.550183,1.751447,0.47416,1.86807
7/14/2019 21:30,0.379,1.584931,1.724725,0.469659,1.834265
7/14/2019 21:45,0.382912,1.624437,1.697039,0.463391,1.820592
7/14/2019 22:00,0.369935,1.607535,1.670373,0.462656,1.798486
7/14/2019 22:15,0.364795,0.648454,1.402348,0.45858,1.79396
7/14/2019 22:30,0.367,1.173847,0.553374,0.453657,1.763101
7/14/2019 22:45,0.35799,1.262874,1.876003,0.454366,1.737791
7/14/2019 23:00,0.345755,1.785573,1.852551,0.451216,1.709823
7/14/2019 23:15,0.347012,1.907432,1.640047,0.448751,1.689622
7/14/2019 23:30,0.338,2.051297,1.574417,0.44744,1.667671
7/14/2019 23:45,0.334812,1.765998,1.540511,0.442843,1.542606
7/15/2019 0:00,0.33,0.023024,1.510015,0.439243,0.193311
7/15/2019 0:15,0.312395,0.006141,1.378331,0.439008,0.009022
7/15/2019 0:30,0.318998,0.004,0.023861,0.436611,0.005519
7/15/2019 0:45,0.301217,0.004,0.009739,0.434821,0.819204
7/15/2019 1:00,0.307072,0.004,0.007,0.43481,1.798704
7/15/2019 1:15,0.302121,0.004,0.007,0.43446,1.671102
7/15/2019 1:30,0.298134,0.17072,0.007,0.431454,1.597779
7/15/2019 1:45,0.289333,1.871713,0.738618,0.433483,1.536376
7/15/2019 2:00,0.281,1.809171,1.519157,0.435053,1.51754
7/15/2019 2:15,0.281,1.743343,1.487948,0.434452,1.481369
7/15/2019 2:30,0.281,1.713294,1.442774,0.433706,1.457338
7/15/2019 2:45,0.281,1.692323,1.417297,0.427864,1.422131
7/15/2019 3:00,0.274005,1.673095,1.384161,0.43031,1.417136
7/15/2019 3:15,0.274,1.653011,1.352647,0.428846,1.37838
7/15/2019 3:30,0.263044,1.624,1.331,0.428694,0.474401
7/15/2019 3:45,0.269197,1.602,1.313949,0.429025,0.865113
7/15/2019 4:00,0.278,1.597,1.298668,0.42798,1.300256
7/15/2019 4:15,0.278,1.5794,1.282768,0.427389,1.278094
7/15/2019 4:30,0.288862,1.5588,1.265577,0.42769,1.271229
7/15/2019 4:45,0.289771,1.5268,1.235639,0.419768,1.259068
7/15/2019 5:00,0.281,1.513733,1.215,0.416438,1.225186
7/15/2019 5:15,0.276137,1.076267,1.206289,0.411212,1.225852
7/15/2019 5:30,0.259328,0.007,1.192083,0.407477,1.202296
7/15/2019 5:45,0.24632,0.694867,1.174,0.401923,1.186742
7/15/2019 6:00,0.24,1.430867,1.174,0.396949,1.182963
7/15/2019 6:15,0.313415,1.426933,1.16199,0.392729,1.168774
7/15/2019 6:30,0.027616,1.401933,1.130059,0.39301,1.141264
7/15/2019 6:45,0.676832,1.408533,1.120294,0.39553,1.139761
7/15/2019 7:00,0.757119,1.3764,1.090446,0.389675,1.134465
7/15/2019 7:15,0.490423,1.3548,1.082057,0.388595,1.123134
7/15/2019 7:30,0.409724,1.350067,1.066099,0.385627,1.101499
7/15/2019 7:45,0.376644,1.327267,1.080419,0.384119,1.095689
7/15/2019 8:00,0.36405,1.320067,1.057285,0.380518,1.087821
7/15/2019 8:15,0.343038,1.317,1.042,0.371965,1.075274
7/15/2019 8:30,0.124581,1.312,1.036239,0.368562,1.065411
7/15/2019 8:45,0.004,1.301333,0.99,0.366346,1.067686
7/15/2019 9:00,0.004,1.316,1.052934,0.366346,1.065953
7/15/2019 9:15,0.16216,1.316,1.041071,0.363766,1.086084
7/15/2019 9:30,0.37495,1.3196,1.073475,0.362117,1.108622
7/15/2019 9:45,0.42403,1.323867,1.071366,0.380656,1.121836
7/15/2019 10:00,0.410326,1.32,1.104908,0.383555,1.148284
7/15/2019 10:15,0.311481,1.309933,1.136,0.117866,0.672939
7/15/2019 10:30,0.285413,1.316,1.170248,0,0.050543
7/15/2019 10:45,0.275102,1.3252,1.222,0.294726,0.326218
7/15/2019 11:00,0.267799,1.321267,1.238818,0.4206,1.165872
7/15/2019 11:15,0.259,1.3178,1.282564,0.402678,1.278057
7/15/2019 11:30,0.256332,1.309,1.317899,0.401753,1.296257
7/15/2019 11:45,0.251,1.309,1.357,0.419956,1.324696
7/15/2019 12:00,0.249818,1.331,1.392976,0.44814,1.356352
7/15/2019 12:15,0.24,1.359,1.44069,0.444104,1.393408
7/15/2019 12:30,0.24,1.3798,1.474,0.443218,1.40748
7/15/2019 12:45,0.24,1.405933,1.528121,0.44983,1.443876
7/15/2019 13:00,0.235872,1.432733,1.552535,0.454404,1.45771
7/15/2019 13:15,0.229,1.460667,1.615936,0.439575,1.507937
7/15/2019 13:30,0.229,1.473,1.648808,0.42174,1.542644
7/15/2019 13:45,0.230923,1.476467,1.663917,0.413865,1.581915
7/15/2019 14:00,0.24,1.498067,1.737739,0.415475,1.605248
7/15/2019 14:15,0.24,1.517733,1.731353,0.411696,1.636916
7/15/2019 14:30,0.231425,1.5226,1.763098,0.415334,1.664001
7/15/2019 14:45,0.23148,1.518733,1.813739,0.415933,1.697451
7/15/2019 15:00,0.233811,1.5196,1.827924,0.413435,1.710124
7/15/2019 15:15,0.225,1.563133,1.934969,0.417688,1.726301
7/15/2019 15:30,0.225,0.603067,1.988782,0.420138,1.756357
7/15/2019 15:45,0.225,0.210533,2.042732,0.422061,1.784915
7/15/2019 16:00,0.225,1.574,2.063243,0.423836,1.80249
7/15/2019 16:15,0.225,1.608533,2.098664,0.426731,1.818499
7/15/2019 16:30,0.220894,1.6274,2.112672,0.430893,1.843326
7/15/2019 16:45,0.217,1.643533,1.281707,0.431135,1.89451
7/15/2019 17:00,0.217,1.6326,0.029474,0.43285,1.88503
7/15/2019 17:15,0.217,1.627,1.911107,0.435135,1.891302
7/15/2019 17:30,0.217,1.622133,2.083478,0.430576,1.915777
7/15/2019 17:45,0.217,1.636,2.067819,0.425791,1.919559
7/15/2019 18:00,0.217,1.668933,2.074077,0.428671,1.916217
7/15/2019 18:15,0.217,1.643667,2.038403,0.42419,1.936769
7/15/2019 18:30,0.215794,1.6526,2.041791,0.418405,1.933491
7/15/2019 18:45,0.206,1.656,1.996389,0.4146,1.921575
7/15/2019 19:00,0.208225,1.682267,1.987167,0.410436,1.925516
7/15/2019 19:15,0.21,1.661,1.948244,0.411762,1.919973
7/15/2019 19:30,0.21,1.643933,1.935521,0.409597,1.935735
7/15/2019 19:45,0.209087,1.6368,1.905436,0.406835,1.926486
7/15/2019 20:00,0.203,1.620333,1.869049,0.40269,1.922095
7/15/2019 20:15,0.203,1.631267,1.810044,0.400738,1.917774
7/15/2019 20:30,0.203,1.621667,1.779599,0.394966,1.915391
7/15/2019 20:45,0.197674,1.608333,1.749596,0.391526,1.903273
7/15/2019 21:00,0.191,1.596467,1.702688,0.387338,1.88686
7/15/2019 21:15,0.191,1.59,1.688818,0.382584,1.865715
7/15/2019 21:30,0.194999,1.568067,1.653563,0.38258,1.868825
7/15/2019 21:45,0.188416,1.560333,1.618465,0.376109,1.861628
7/15/2019 22:00,0.187,1.532733,1.551578,0.370741,1.847689
7/15/2019 22:15,0.178385,1.407467,0.685243,0.370945,1.827042
7/15/2019 22:30,0.176,0.458067,1.078663,0.365227,1.806781
7/15/2019 22:45,0.176,1.2238,1.468994,0.360905,1.778535
7/15/2019 23:00,0.172302,1.489067,1.463616,0.357046,1.738976
7/15/2019 23:15,0.161,1.492,1.424558,0.35454,1.715816
7/15/2019 23:30,0.161,1.4712,1.403294,0.356068,1.690977
7/15/2019 23:45,0.161,1.465667,1.396722,0.350463,1.689468
7/16/2019 0:00,0.161,1.4504,1.450304,0.347605,0.363449
7/16/2019 0:15,0.158187,1.432667,0.154766,0.34737,0.013499
7/16/2019 0:30,0.154,1.4246,0.008292,0.343793,0.006059
7/16/2019 0:45,0.144422,1.411,0,0.339553,0.006297
7/16/2019 1:00,0.142,1.397,0.000295,0.33626,0.005004
7/16/2019 1:15,0.142,1.384,0.004,0.33307,0.003639
7/16/2019 1:30,0.140297,1.371133,0.004,0.251472,0.752558
7/16/2019 1:45,0.131,1.345133,0.812025,0.036202,1.80976
7/16/2019 2:00,0.131,1.342733,1.331361,0.040394,1.698296
7/16/2019 2:15,0.131,1.319133,1.2813,0.283019,1.670709
7/16/2019 2:30,0.122805,1.314867,1.281643,0.348284,1.622723
7/16/2019 2:45,0.12,1.305,1.230378,0.345983,1.556299
7/16/2019 3:00,0.12,1.285933,1.223969,0.34385,1.531812
7/16/2019 3:15,0.116888,1.279,1.202516,0.338242,1.512631
7/16/2019 3:30,0.113,1.249533,1.179702,0.336776,1.497484
7/16/2019 3:45,0.113,1.245,1.165647,0.336886,1.48769
7/16/2019 4:00,0.10605,1.221867,1.162963,0.333156,1.474786
7/16/2019 4:15,0.105,1.2032,1.14,0.331255,1.445147
7/16/2019 4:30,0.101732,1.211,1.133873,0.328198,1.445846
7/16/2019 4:45,0.098,1.2088,1.121,0.324414,1.402721
7/16/2019 5:00,0.098,1.176333,1.116051,0.322677,0.611211
7/16/2019 5:15,0.088944,1.163,1.089453,0.320773,1.569531
7/16/2019 5:30,0.086,1.155,1.097149,0.316885,1.430845
7/16/2019 5:45,0.086,1.1438,1.073618,0.315744,1.404985
7/16/2019 6:00,0.086,1.1398,1.075038,0.318671,1.395796
7/16/2019 6:15,0.086,1.133267,1.061,0.316866,1.390057
7/16/2019 6:30,0.08431,1.114,1.0353,0.313489,0.488049
7/16/2019 6:45,0.079,1.0796,1.03911,0.312132,0.024916
7/16/2019 7:00,0.079,1.091,1.022748,0.31021,0.120007
7/16/2019 7:15,0.074059,1.073933,1.031,0.30831,1.275416
7/16/2019 7:30,0.071,1.081267,1.007569,0.304431,1.323164
7/16/2019 7:45,0.071,1.061,0.988305,0.304841,1.294089
7/16/2019 8:00,0.07061,1.056,0.994,0.300499,1.286186
7/16/2019 8:15,0.064,1.046,0.994,0.301079,1.298398
7/16/2019 8:30,0.064,1.031,0.980251,0.30398,0.580019
7/16/2019 8:45,0.064,1.0418,0.977921,0.306532,0.024072
7/16/2019 9:00,0.064,1.026333,0.9693,0.304649,0.881798
7/16/2019 9:15,0.065831,1.124371,0.963688,0.294833,1.331153
7/16/2019 9:30,0.075,1.041335,0.968779,0.299162,1.35664
7/16/2019 9:45,0.075,1.041991,0.966699,0.298786,1.379716
7/16/2019 10:00,0.075,1.061,0.992814,0.300076,1.402309
7/16/2019 10:15,0.075,1.089744,0.99,0.29924,1.435087
7/16/2019 10:30,0.077393,1.099778,0.998319,0.303302,1.476434
7/16/2019 10:45,0.079,1.118488,1.034076,0.304608,1.508839
7/16/2019 11:00,0.083113,1.108763,1.084117,0.310674,1.551273
7/16/2019 11:15,0.086,1.133,1.149978,0.317898,1.671551
7/16/2019 11:30,0.096784,1.134084,1.16864,0.324362,1.730646
7/16/2019 11:45,0.098,1.155,1.227359,0.331617,1.715569
7/16/2019 12:00,0.108865,1.17361,1.279,0.334787,1.740766
7/16/2019 12:15,0.115248,1.180072,1.348028,0.341752,1.776039
7/16/2019 12:30,0.124782,1.208786,1.405421,0.343514,1.811879
7/16/2019 12:45,0.135,1.227278,1.454732,0.347941,1.832261
7/16/2019 13:00,0.147827,1.241,1.500871,0.351076,1.87336
7/16/2019 13:15,0.153172,1.241,1.569479,0.357073,1.906322
7/16/2019 13:30,0.165,1.254084,1.626758,0.356475,1.960592
7/16/2019 13:45,0.175324,1.256208,1.726695,0.36861,2.006369
7/16/2019 14:00,0.184886,1.052386,1.785161,0.375936,1.977866
7/16/2019 14:15,0.197032,1.214092,1.871776,0.379449,2.069099
7/16/2019 14:30,0.209034,1.497688,1.938419,0.38646,2.047056
7/16/2019 14:45,0.221,1.378299,1.998502,0.394416,2.068366
7/16/2019 15:00,0.231143,1.343368,2.043805,0.380604,2.095339
7/16/2019 15:15,0.242559,1.329829,2.124244,0.381121,2.144077
7/16/2019 15:30,0.255,1.308229,2.15067,0.384854,2.176979
7/16/2019 15:45,0.16311,1.348568,2.269724,0.395771,2.197551
7/16/2019 16:00,0.010698,1.371504,2.297393,0.401742,2.215504
7/16/2019 16:15,0.097905,1.36377,2.404471,0.410388,2.230962
7/16/2019 16:30,0.300383,1.361717,2.534116,0.416598,2.199215
7/16/2019 16:45,0.290678,1.375717,2.556431,0.408191,2.220009
7/16/2019 17:00,0.304,1.388413,2.618673,0.417208,2.19608
7/16/2019 17:15,0.304,1.409782,2.733603,0.416747,2.182325
7/16/2019 17:30,0.305951,1.402,2.75742,0.411798,2.176242
7/16/2019 17:45,0.311343,1.402275,2.756319,0.413129,2.166672
7/16/2019 18:00,0.323,1.404924,2.157531,0.415497,2.163237
7/16/2019 18:15,0.323,1.406586,0.049727,0.411561,2.160366
7/16/2019 18:30,0.323,1.416593,2.287106,0.410097,2.131783
7/16/2019 18:45,0.325379,1.387893,2.772784,0.407283,2.105783
7/16/2019 19:00,0.327537,1.407049,2.773184,0.402702,2.096049
7/16/2019 19:15,0.323,1.408989,2.75292,0.398885,2.068788
7/16/2019 19:30,0.322253,1.468508,2.68951,0.397044,2.05247
7/16/2019 19:45,0.319,1.655911,2.600449,0.393874,2.039836
7/16/2019 20:00,0.319,1.794545,2.613534,0.390577,2.021835
7/16/2019 20:15,0.323497,1.856,2.622317,0.382732,2.010436
7/16/2019 20:30,0.321547,1.856,2.591373,0.343419,1.989743
7/16/2019 20:45,0.314009,1.86748,2.551333,0.389057,1.966
7/16/2019 21:00,0.327813,1.841194,2.470846,0.376885,1.955673
7/16/2019 21:15,0.317333,1.830914,2.476012,0.373924,1.940059
7/16/2019 21:30,0.328466,1.844537,2.414453,0.374801,1.917023
7/16/2019 21:45,0.319,1.872951,2.349622,0.372342,1.899522
7/16/2019 22:00,0.319,1.810195,2.289118,0.373645,1.875921
7/16/2019 22:15,0.319,0.692571,2.294733,0.368408,1.855753
7/16/2019 22:30,0.319,1.733786,2.236039,0.364276,1.841397
7/16/2019 22:45,0.319,1.668419,2.172371,0.359343,1.824112
7/16/2019 23:00,0.319,1.705676,2.146776,0.354984,1.80432
7/16/2019 23:15,0.313846,1.676475,2.067569,0.357213,1.790396
7/16/2019 23:30,0.304,1.657,2.047112,0.355487,1.767572
7/16/2019 23:45,0.304,1.299379,1.985562,0.351538,1.654279
7/17/2019 0:00,0.304,0.025239,1.109749,0.353843,0.214403
7/17/2019 0:15,0.304,0.004,0.016453,0.347464,0.00735
7/17/2019 0:30,0.291785,0.004,0.004,0.346919,0.005966
7/17/2019 0:45,0.289,0.004,0.004,0.347673,0.006076
7/17/2019 1:00,0.289,0.539237,0.004,0.34572,0.005181
7/17/2019 1:15,0.283748,1.618951,0.004,0.348497,1.006765
7/17/2019 1:30,0.278,1.571824,0.005026,0.343837,0.920296
7/17/2019 1:45,0.27617,1.536732,0.007,0.341115,1.478044
7/17/2019 2:00,0.263,1.511,0.007,0.334563,1.476106
7/17/2019 2:15,0.263,1.491252,0.791806,0.337634,1.454595
7/17/2019 2:30,0.263,1.483585,0.973669,0.337469,1.437205
7/17/2019 2:45,0.253521,1.468952,1.540953,0.337917,1.4277
7/17/2019 3:00,0.249413,1.444,1.527276,0.336949,1.402345
7/17/2019 3:15,0.24,1.431611,1.506138,0.33144,1.396753
7/17/2019 3:30,0.237816,1.425375,1.485,0.324647,1.385648
7/17/2019 3:45,0.229,1.387602,1.468956,0.325037,1.354572
7/17/2019 4:00,0.22429,1.390755,1.433515,0.318271,1.352754
7/17/2019 4:15,0.221,1.388769,1.417,0.318571,1.346085
7/17/2019 4:30,0.212831,1.346,1.39128,0.31272,1.346361
7/17/2019 4:45,0.206,1.323876,1.387315,0.309245,1.325871
7/17/2019 5:00,0.209608,1.321393,1.365443,0.307881,1.31885
7/17/2019 5:15,0.209481,1.313896,1.344067,0.301183,1.317821
7/17/2019 5:30,0.203,1.282012,1.331,0.301497,1.301944
7/17/2019 5:45,0.203,1.292321,1.297498,0.301657,1.296853
7/17/2019 6:00,0.203,0.935046,1.307022,0.298466,1.297808
7/17/2019 6:15,0.200589,0.012374,1.287293,0.298382,1.281402
7/17/2019 6:30,0.195,0.510266,1.269824,0.295489,1.279599
7/17/2019 6:45,0.195,1.211,1.245883,0.292418,0.949902
7/17/2019 7:00,0.195,1.214949,1.238,0.292439,0.015863
7/17/2019 7:15,0.195,1.192,1.213192,0.287689,0
7/17/2019 7:30,0.194886,1.171114,1.208424,0.281387,0.314953
7/17/2019 7:45,0.187,1.16418,1.20134,0.282274,1.34944
7/17/2019 8:00,0.187,1.14,1.19383,0.282303,0.160399
7/17/2019 8:15,0.187,1.104791,1.17,0.278039,0.00741
7/17/2019 8:30,0.184438,1.129,1.183636,0.275257,0.450323
7/17/2019 8:45,0.184,1.107597,1.196896,0.275808,1.463139
7/17/2019 9:00,0.18076,1.11,1.214832,0.269321,1.492519
7/17/2019 9:15,0.18,1.097188,1.234,0.274318,1.515008
7/17/2019 9:30,0.18,1.098336,1.253188,0.279472,1.524565
7/17/2019 9:45,0.18,1.067467,1.279729,0.284417,1.53627
7/17/2019 10:00,0.18,1.018931,1.301953,0.291731,1.558163
7/17/2019 10:15,0.182097,1.077447,1.370486,0.296097,1.563819
7/17/2019 10:30,0.19414,1.07214,1.429,0.30173,1.55983
7/17/2019 10:45,0.203,1.058,1.413509,0.313337,1.562394
7/17/2019 11:00,0.211254,1.081526,1.438018,0.318062,1.599309
7/17/2019 11:15,0.225234,1.050098,1.504495,0.338041,1.621582
7/17/2019 11:30,0.235043,1.058,1.527867,0.350854,1.645758
7/17/2019 11:45,0.247,1.077444,0.163786,0.360549,1.688898
7/17/2019 12:00,0.263082,1.099311,0.854498,0.369774,1.725361
7/17/2019 12:15,0.289972,1.074941,1.943283,0.38349,1.750713
7/17/2019 12:30,0.29424,1.123998,2.032578,0.391959,1.788778
7/17/2019 12:45,0.316907,1.127868,2.116623,0.402647,1.814633
7/17/2019 13:00,0.33,1.137916,2.19692,0.415514,1.823917
7/17/2019 13:15,0.331716,1.133197,2.278072,0.420915,1.817116
7/17/2019 13:30,0.356,1.138292,2.322755,0.4345,1.853436
7/17/2019 13:45,0.36083,1.162707,2.39786,0.449652,2.029553
7/17/2019 14:00,0.375,1.170421,2.437489,0.457092,2.124244
7/17/2019 14:15,0.396697,1.19852,2.479,0.474888,2.354816
7/17/2019 14:30,0.401,1.170358,2.522659,0.486107,2.690532
7/17/2019 14:45,0.424,1.16917,2.572,0.495574,2.795169
7/17/2019 15:00,0.424,1.151,2.621092,0.506109,2.748428
7/17/2019 15:15,0.424,1.125708,2.70204,0.51656,2.702403
7/17/2019 15:30,0.438831,1.125046,2.728973,0.527454,2.608451
7/17/2019 15:45,0.465338,1.156641,2.815069,0.54001,2.528265
7/17/2019 16:00,0.462517,1.131227,2.838989,0.541998,2.436847
7/17/2019 16:15,0.470671,1.121669,2.911328,0.559549,2.378325
7/17/2019 16:30,0.48,1.140339,2.990368,0.559219,2.298059
7/17/2019 16:45,0.473091,1.1998,2.960492,0.561959,2.272961
7/17/2019 17:00,0.48684,1.223377,3.028615,0.566321,2.220515
7/17/2019 17:15,0.484,1.229398,3.055725,0.572186,2.19284
7/17/2019 17:30,0.484,1.239237,3.051317,0.57083,2.148716
7/17/2019 17:45,0.479848,1.234,3.026,0.577601,2.129483
7/17/2019 18:00,0.472195,1.241374,3.024251,0.588458,2.099879
7/17/2019 18:15,0.479164,1.235138,3.051795,0.601399,2.100361
7/17/2019 18:30,0.465,1.241,3.052616,0.59539,2.092066
7/17/2019 18:45,0.460629,1.232884,2.993268,0.607068,2.066197
7/17/2019 19:00,0.445766,1.287376,2.94738,0.598991,2.038745
7/17/2019 19:15,0.488625,1.268,2.921355,0.593322,2.033391
7/17/2019 19:30,0.472,1.247881,2.879518,0.595851,2.010571
7/17/2019 19:45,0.475056,1.243638,2.856378,0.592806,2.019158
7/17/2019 20:00,0.468375,1.245297,2.809988,0.597645,2.009855
7/17/2019 20:15,0.465,1.220931,2.775919,0.603989,1.999281
7/17/2019 20:30,0.465,1.219,2.715324,0.605156,1.982317
7/17/2019 20:45,0.454201,1.227164,2.689808,0.607308,1.966125
7/17/2019 21:00,0.45929,1.222526,2.610284,0.611481,1.934939
7/17/2019 21:15,0.461599,1.215,2.538955,0.613504,1.93372
7/17/2019 21:30,0.460006,1.203951,2.484589,0.625049,1.082488
7/17/2019 21:45,0.454,1.169675,2.432613,0.629196,0.441708
7/17/2019 22:00,0.454,1.1448,2.381632,0.613662,1.854064
7/17/2019 22:15,0.434426,0.45249,2.345089,0.603663,1.838488
7/17/2019 22:30,0.434844,0.843111,2.278847,0.598213,1.015276
7/17/2019 22:45,0.422612,1.133,1.165824,0.585948,1.06467
7/17/2019 23:00,0.418507,1.133,0.025929,0.584792,1.52515
7/17/2019 23:15,0.401,1.133,1.470321,0.585616,1.515568
7/17/2019 23:30,0.410436,1.114199,1.021231,0.573682,1.506679
7/17/2019 23:45,0.398,1.117,2.089185,0.573208,1.433079
7/18/2019 0:00,0.398,1.112256,1.745094,0.574859,0.184269
7/18/2019 0:15,0.398,1.100049,0.051629,0.568384,0.006018
7/18/2019 0:30,0.383815,1.092324,0.009432,0.561002,0.006621
7/18/2019 0:45,0.383,1.063289,0.004,0.557549,0.005675
7/18/2019 1:00,0.379686,1.069,0.004,0.54522,0.005831
7/18/2019 1:15,0.375,1.051218,0.005167,0.537979,0.204895
7/18/2019 1:30,0.371316,1.042,1.260849,0.535442,1.61106
7/18/2019 1:45,0.366401,1.027216,1.922984,0.531033,1.640876
7/18/2019 2:00,0.362822,1.009839,1.907002,0.524331,1.611425
7/18/2019 2:15,0.353171,1.001138,1.866874,0.519947,1.569685
7/18/2019 2:30,0.339492,0.997664,1.867425,0.517742,1.548114
7/18/2019 2:45,0.341,0.97771,1.847181,0.518507,1.541234
7/18/2019 3:00,0.341,0.968629,1.802881,0.507392,1.515141
7/18/2019 3:15,0.341,0.961225,1.786715,0.507422,1.496952
7/18/2019 3:30,0.340127,0.943888,1.767163,0.387744,1.481362
7/18/2019 3:45,0.323,0.93863,1.725708,0.042101,1.459124
7/18/2019 4:00,0.323,0.909187,1.720301,0,1.448997
7/18/2019 4:15,0.323,0.901461,1.685523,0.324682,1.429525
7/18/2019 4:30,0.316511,0.895997,1.632867,0.500742,1.419463
7/18/2019 4:45,0.30373,0.871284,1.637892,0.490587,1.406589
7/18/2019 5:00,0.30875,0.859,1.624,0.485647,1.394459
7/18/2019 5:15,0.3,0.853776,1.604,0.477789,1.37697
7/18/2019 5:30,0.299546,0.843546,1.600796,0.472913,1.3696
7/18/2019 5:45,0.2898,0.822662,1.587724,0.465849,1.354728
7/18/2019 6:00,0.278,0.824126,1.573736,0.463466,1.33515
7/18/2019 6:15,0.278,0.811089,1.556,0.459416,1.334428
7/18/2019 6:30,0.263131,0.805501,1.536284,0.451149,1.31942
7/18/2019 6:45,0.259038,0.784,1.522077,0.438605,1.318906
7/18/2019 7:00,0.247,0.784,1.521759,0.432498,1.311447
7/18/2019 7:15,0.245655,0.78271,1.500842,0.42782,1.293717
7/18/2019 7:30,0.236,0.765287,1.504,0.419229,1.293587
7/18/2019 7:45,0.226116,0.766083,1.476346,0.417448,1.293221
7/18/2019 8:00,0.221,0.743,1.474,0.41262,1.29173
7/18/2019 8:15,0.221,0.734699,1.474,0.406704,1.29146
7/18/2019 8:30,0.215141,0.726289,1.554675,0.402869,1.282056
7/18/2019 8:45,0.21,0.726976,1.659309,0.404034,1.287414
7/18/2019 9:00,0.205973,0.721857,1.625152,0.406281,1.293852
7/18/2019 9:15,0.189009,0.687978,1.593516,0.414935,1.299037
7/18/2019 9:30,0.172643,0.70102,1.595912,0.418161,1.304181
7/18/2019 9:45,0.206839,0.716,1.636795,0.431461,1.327192
7/18/2019 10:00,0.21,0.726933,1.68261,0.533069,1.355401
7/18/2019 10:15,0.21,0.751833,1.744648,0.469432,1.348815
7/18/2019 10:30,0.213084,0.731297,1.691539,0.460818,1.371061
7/18/2019 10:45,0.227512,0.761779,1.837861,0.469738,1.391972
7/18/2019 11:00,0.234859,0.776068,1.901419,0.482156,1.075821
7/18/2019 11:15,0.249883,0.781939,1.983902,0.495419,0.109826
7/18/2019 11:30,0.259,0.791,2.048089,0.506942,0.516436
7/18/2019 11:45,0.259,0.819647,2.166898,0.525102,1.457194
7/18/2019 12:00,0.265945,0.835911,2.245908,0.537891,1.509953
7/18/2019 12:15,0.267625,0.849039,2.332807,0.551611,1.551367
7/18/2019 12:30,0.283177,0.860753,2.438063,0.565755,1.5718
7/18/2019 12:45,0.297258,0.865234,2.528528,0.577247,1.595848
7/18/2019 13:00,0.315,0.903184,2.595957,0.585425,1.586613
7/18/2019 13:15,0.326795,0.910314,2.690108,0.604684,1.613682
7/18/2019 13:30,0.344024,0.93675,2.751,0.617724,1.653417
7/18/2019 13:45,0.362125,0.950359,2.834957,0.629352,1.729145
7/18/2019 14:00,0.379,0.960166,2.932044,0.640276,1.761827
7/18/2019 14:15,0.394629,0.998491,2.164525,0.656176,1.790312
7/18/2019 14:30,0.409,1.002828,0.203937,0.675163,1.798042
7/18/2019 14:45,0.42108,1.02,3.168343,0.683746,1.812128
7/18/2019 15:00,0.443822,1.04481,3.282828,0.693519,1.822676
7/18/2019 15:15,0.454,1.051998,3.334154,0.699062,1.838254
7/18/2019 15:30,0.467955,1.069,3.406246,0.718381,1.865081
7/18/2019 15:45,0.48,1.085074,3.414963,0.731784,1.873938
7/18/2019 16:00,0.489286,1.128491,3.504715,0.744061,1.879231
7/18/2019 16:15,0.503566,1.124233,3.503295,0.751792,1.907657
7/18/2019 16:30,0.5392,1.136019,3.469922,0.758138,1.918728
7/18/2019 16:45,0.514555,1.177884,3.431022,0.763479,1.945105
7/18/2019 17:00,0.573734,1.181,3.328833,0.769952,1.928994
7/18/2019 17:15,0.564804,1.200717,3.270372,0.784555,1.939502
7/18/2019 17:30,0.563855,1.204847,3.22556,0.782268,1.937012
7/18/2019 17:45,0.57,1.212846,3.120277,0.787858,1.92241
7/18/2019 18:00,0.55257,1.240255,3.069675,0.797307,1.933757
7/18/2019 18:15,0.562,1.2235,3.0289,0.81274,1.930535
7/18/2019 18:30,0.562,1.226,2.936396,0.81689,1.916887
7/18/2019 18:45,0.549578,1.226,2.901515,0.815877,1.911463
7/18/2019 19:00,0.546118,1.226,2.88161,0.835243,1.927323
