,Arolla / Météo1 (Bricola - Rayonnement - W/m2),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (1. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (2. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (3. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (4. Année précédente)
Horodatage,W/m²,W/m²,W/m²,W/m²,W/m²
8/28/2019 14:45,"1,045.55",848.159973,620.077026,936.044983,820.26001
8/28/2019 15:00,707.265015,818.86499,395.483002,351.540009,751.20697
8/28/2019 15:15,774.224976,794.452026,467.325012,275.511993,673.086975
8/28/2019 15:30,990.450012,767.947021,423.381989,223.897995,780.502991
8/28/2019 15:45,295.042999,736.559998,477.787994,177.863007,733.072021
8/28/2019 16:00,334.799988,701.684998,411.524994,214.132004,695.40802
8/28/2019 16:15,182.048004,670.297974,349.446991,174.375,673.784973
8/28/2019 16:30,193.207993,618.682983,300.622986,191.811996,606.127991
8/28/2019 16:45,282.488007,576.83197,156.936996,223.199997,597.757996
8/28/2019 17:00,253.889999,525.914978,494.527008,114.389999,542.655029
8/28/2019 17:15,223.897995,465.233002,448.493011,83.699997,27.202999
8/28/2019 17:30,69.052002,426.869995,251.798004,127.641998,19.530001
8/28/2019 17:45,64.169998,380.834991,347.355011,49.522999,34.178001
8/28/2019 18:00,63.472,327.127014,288.066986,159.727005,359.910004
8/28/2019 18:15,117.876999,274.815002,232.268005,36.967999,303.412994
8/28/2019 18:30,70.447998,0.698,37.665001,53.009998,0.698
8/28/2019 18:45,46.035,0.698,20.924999,0.698,0.698
8/28/2019 19:00,0,0.698,10.463,0.698,0.698
8/28/2019 19:15,0.698,0.698,0.698,0.698,0.698
8/28/2019 19:30,0,0.698,0.698,0.698,0.698
8/28/2019 19:45,0.698,0.698,0.698,0.698,0.698
8/28/2019 20:00,0,0.698,0.698,0.698,0.698
8/28/2019 20:15,0.698,0.698,0.698,0.698,0.698
8/28/2019 20:30,0,0.698,0.698,0.698,0.698
8/28/2019 20:45,0.698,0.698,0.698,0.698,0.698
8/28/2019 21:00,0,0.698,0.698,0.698,0.698
8/28/2019 21:15,0.698,0.698,0.698,0.698,0.698
8/28/2019 21:30,0.698,0.698,0.698,0.698,0.698
8/28/2019 21:45,0.698,0.698,0.698,0.698,0.698
8/28/2019 22:00,0.698,0.698,0.698,0.698,0.698
8/28/2019 22:15,0.698,0.698,0.698,0.698,0.698
8/28/2019 22:30,0.698,0.698,0.698,0.698,0.698
8/28/2019 22:45,0.698,0.698,0.698,0.698,0.698
8/28/2019 23:00,0.698,0.698,0.698,0.698,0.698
8/28/2019 23:15,0,0.698,0.698,0.698,0.698
8/28/2019 23:30,0.698,0.698,0.698,0.698,0.698
8/28/2019 23:45,0,0.698,0.698,0.698,0.698
8/29/2019 0:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 0:15,0,0.698,0.698,0.698,0.698
8/29/2019 0:30,0.698,0.698,0.698,0.698,0.698
8/29/2019 0:45,0,0.698,0.698,0.698,0.698
8/29/2019 1:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 1:15,0,0.698,0.698,0.698,0.698
8/29/2019 1:30,0.698,0.698,0.698,0.698,0.698
8/29/2019 1:45,0,0.698,0.698,0.698,0.698
8/29/2019 2:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 2:15,0,0.698,0.698,0.698,0.698
8/29/2019 2:30,0.698,0.698,0.698,0.698,0.698
8/29/2019 2:45,0,0.698,0.698,0.698,0.698
8/29/2019 3:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 3:15,0,0.698,0.698,0.698,0.698
8/29/2019 3:30,0.698,0.698,0.698,0.698,0.698
8/29/2019 3:45,0,0.698,0.698,0.698,0.698
8/29/2019 4:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 4:15,0,0.698,0.698,0.698,0.698
8/29/2019 4:30,0.698,0.698,0.698,0.698,0.698
8/29/2019 4:45,0,0.698,0.698,0.698,0.698
8/29/2019 5:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 5:15,0.698,0.698,0.698,0.698,0.698
8/29/2019 5:30,0.698,0.698,0.698,0.698,0.698
8/29/2019 5:45,0.698,0.698,0.698,0.698,0.698
8/29/2019 6:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 6:15,0.698,0.698,0.698,0.698,0.698
8/29/2019 6:30,0,0.698,0.698,0.698,0.698
8/29/2019 6:45,0.698,0.698,0.698,0.698,0.698
8/29/2019 7:00,0,0.698,0.698,0.698,0.698
8/29/2019 7:15,0.698,0.698,0.698,0.698,0.698
8/29/2019 7:30,0,0.698,0.698,0.698,0.698
8/29/2019 7:45,0.698,0.698,0.698,0.698,0.698
8/29/2019 8:00,0,0.698,0.698,0.698,0.698
8/29/2019 8:15,0.698,0.698,0.698,0.698,0.698
8/29/2019 8:30,0,0.698,0.698,0.698,0.698
8/29/2019 8:45,0.698,0.698,14.648,23.715,0.698
8/29/2019 9:00,313.178009,335.497986,304.808014,291.554993,344.565002
8/29/2019 9:15,365.48999,396.877014,350.84201,402.457001,388.506989
8/29/2019 9:30,418.5,426.173004,398.272003,421.290009,437.332001
8/29/2019 9:45,470.11499,472.904999,448.493011,473.602997,479.880005
8/29/2019 10:00,329.220001,514.057983,490.34201,556.60498,527.309998
8/29/2019 10:15,218.317001,567.765015,533.586975,525.914978,575.437012
8/29/2019 10:30,619.380005,622.867004,583.109985,632.632996,616.590027
8/29/2019 10:45,670.994995,648.674988,622.867004,681.45697,652.859985
8/29/2019 11:00,712.14801,696.10498,663.322021,571.950012,687.038025
8/29/2019 11:15,774.224976,729.585022,689.827026,744.929993,724.702026
8/29/2019 11:30,783.29303,733.77002,721.913025,833.513,754.695007
8/29/2019 11:45,807.007996,790.268005,747.02301,943.02002,779.106995
8/29/2019 12:00,856.530029,820.95697,776.317017,"1,007.19",801.427979
8/29/2019 12:15,926.280029,834.90802,800.72998,975.10498,824.445007
8/29/2019 12:30,992.54303,853.04303,820.95697,636.817017,837.697021
8/29/2019 12:45,872.572021,820.95697,837,833.513,855.83197
8/29/2019 13:00,"1,122.97",877.455017,853.73999,869.78302,858.622009
8/29/2019 13:15,819.562012,884.429993,864.202026,465.233002,861.413025
8/29/2019 13:30,415.709991,906.052979,918.606995,537.77301,861.413025
8/29/2019 13:45,428.962006,"1,031.60",839.09198,"1,083.92",862.109985
8/29/2019 14:00,270.630005,"1,044.16",472.904999,729.585022,857.924988
8/29/2019 14:15,345.959991,902.565002,365.48999,216.225006,851.64801
8/29/2019 14:30,925.58197,959.76001,769.34198,321.548004,835.60498
8/29/2019 14:45,908.84198,193.904999,170.886993,364.792999,818.86499
8/29/2019 15:00,973.013,0.698,515.452026,260.167999,797.940002
8/29/2019 15:15,335.497986,0.698,768.64502,205.761993,774.922974
8/29/2019 15:30,182.744995,179.257004,563.580017,308.993011,751.905029
8/29/2019 15:45,846.067017,57.891998,147.869995,163.912003,718.424988
8/29/2019 16:00,176.468002,235.057999,122.061996,154.845001,685.643005
8/29/2019 16:15,126.945,112.296997,524.52002,189.022995,653.557983
8/29/2019 16:30,85.095001,174.375,470.812012,147.173004,617.288025
8/29/2019 16:45,472.904999,147.869995,512.663025,108.112,582.413025
8/29/2019 17:00,112.296997,200.880005,123.457001,168.794998,537.075012
8/29/2019 17:15,42.547001,198.089996,461.744995,86.489998,136.011993
8/29/2019 17:30,61.380001,156.240005,403.852997,109.507004,1.395
8/29/2019 17:45,96.953003,92.07,339.683014,66.263,235.057999
8/29/2019 18:00,281.790009,103.927002,292.252014,55.799999,349.446991
8/29/2019 18:15,285.975006,50.917,247.613007,13.95,285.975006
8/29/2019 18:30,65.565002,13.95,36.27,0.698,0.698
8/29/2019 18:45,49.522999,0.698,22.32,10.463,0.698
8/29/2019 19:00,41.849998,0.698,15.345,28.598,0.698
8/29/2019 19:15,22.32,3.487,2.79,0.698,0.698
8/29/2019 19:30,24.413,0.698,0.698,0.698,0.698
8/29/2019 19:45,16.042999,0.698,0.698,0.698,0.698
8/29/2019 20:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 20:15,0.698,0.698,0.698,0.698,0.698
8/29/2019 20:30,0.698,0.698,0.698,0.698,0.698
8/29/2019 20:45,0.698,0.698,0.698,0.698,0.698
8/29/2019 21:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 21:15,0,0.698,0.698,0.698,0.698
8/29/2019 21:30,0.698,0.698,0.698,0.698,0.698
8/29/2019 21:45,0,0.698,0.698,0.698,0.698
8/29/2019 22:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 22:15,0,0.698,0.698,0.698,0.698
8/29/2019 22:30,0.698,0.698,0.698,0.698,0.698
8/29/2019 22:45,0,0.698,0.698,0.698,0.698
8/29/2019 23:00,0.698,0.698,0.698,0.698,0.698
8/29/2019 23:15,0,0.698,0.698,0.698,0.698
8/29/2019 23:30,0.698,0.698,0.698,0.698,0.698
8/29/2019 23:45,0,0.698,0.698,0.698,0.698
8/30/2019 0:00,0.698,0.698,0.698,0.698,0.698
8/30/2019 0:15,0,0.698,0.698,0.698,0.698
8/30/2019 0:30,0.698,0.698,0.698,0.698,0.698
8/30/2019 0:45,0,0.698,0.698,0.698,0.698
8/30/2019 1:00,0.698,0.698,0.698,0.698,0.698
8/30/2019 1:15,0.698,0.698,0.698,0.698,0.698
8/30/2019 1:30,0.698,0.698,0.698,0.698,0.698
8/30/2019 1:45,0.698,0.698,0.698,0.698,0.698
8/30/2019 2:00,0.698,0.698,0.698,0.698,0.698
8/30/2019 2:15,0.698,0.698,0.698,0.698,0.698
8/30/2019 2:30,0.698,0.698,0.698,0.698,0.698
8/30/2019 2:45,0.698,0.698,0.698,0.698,0.698
8/30/2019 3:00,0.698,0.698,0.698,0.698,0.698
8/30/2019 3:15,0.698,0.698,0.698,0.698,0.698
8/30/2019 3:30,0.698,0.698,0.698,0.698,0.698
8/30/2019 3:45,0.698,0.698,0.698,0.698,0.698
8/30/2019 4:00,0.698,0.698,0.698,0.698,0.698
8/30/2019 4:15,0.698,0.698,0.698,0.698,0.698
8/30/2019 4:30,0,0.698,0.698,0.698,0.698
8/30/2019 4:45,0.698,0.698,0.698,0.698,0.698
8/30/2019 5:00,0,0.698,0.698,0.698,0.698
8/30/2019 5:15,0.698,0.698,0.698,0.698,0.698
8/30/2019 5:30,0,0.698,0.698,0.698,0.698
8/30/2019 5:45,0.698,0.698,0.698,0.698,0.698
8/30/2019 6:00,0,0.698,0.698,0.698,0.698
8/30/2019 6:15,0.698,0.698,0.698,0.698,0.698
8/30/2019 6:30,0,0.698,0.698,0.698,0.698
8/30/2019 6:45,0.698,0.698,0.698,0.698,0.698
8/30/2019 7:00,0,0.698,0.698,0.698,0.698
8/30/2019 7:15,0.698,0.698,0.698,0.698,0.698
8/30/2019 7:30,0.698,0.698,0.698,0.698,0.698
8/30/2019 7:45,0.698,0.698,0.698,0.698,0.698
8/30/2019 8:00,0.698,0.698,0.698,22.32,0.698
8/30/2019 8:15,0.698,0.698,16.74,46.733002,0.698
8/30/2019 8:30,0.698,0.698,24.413,67.656998,0.698
8/30/2019 8:45,0.698,15.345,47.43,93.464996,0.698
8/30/2019 9:00,317.363007,93.464996,285.975006,197.393005,351.540009
8/30/2019 9:15,370.372986,198.787003,311.78299,232.964996,401.76001
8/30/2019 9:30,424.079987,163.912003,364.792999,294.345001,452.678009
8/30/2019 9:45,472.904999,524.52002,352.934998,457.559998,508.477997
8/30/2019 10:00,516.846985,229.477005,425.475006,417.105011,551.025024
8/30/2019 10:15,564.974976,103.230003,497.316986,505.687012,594.27002
8/30/2019 10:30,596.362,390.600006,569.159973,680.062012,636.119995
8/30/2019 10:45,653.557983,166.005005,634.028015,708.659973,675.179993
8/30/2019 11:00,687.734985,220.410004,680.76001,977.89502,707.961975
8/30/2019 11:15,721.215027,245.520004,688.432983,417.803009,749.812012
8/30/2019 11:30,750.51001,399.667999,760.275024,380.136993,781.200012
8/30/2019 11:45,779.804993,733.77002,774.922974,401.76001,809.099976
8/30/2019 12:00,807.705017,800.03302,634.028015,463.140015,832.815002
8/30/2019 12:15,828.630005,859.320007,780.502991,"1,272.94",852.344971
8/30/2019 12:30,843.278015,945.809998,827.932983,491.738007,868.388
8/30/2019 12:45,861.413025,522.427979,915.817017,543.35199,883.034973
8/30/2019 13:00,870.47998,974.40802,827.234985,534.981995,898.380005
8/30/2019 13:15,883.731995,986.265015,914.422974,375.951996,905.35498
8/30/2019 13:30,890.01001,970.221985,841.184998,381.53299,906.75
8/30/2019 13:45,891.405029,961.155029,461.048004,362.002014,905.35498
8/30/2019 14:00,894.893005,952.086975,344.565002,333.404999,894.195007
8/30/2019 14:15,894.195007,984.172974,307.597992,463.837006,878.153015
8/30/2019 14:30,890.70697,853.73999,262.957001,"1,056.71",864.900024
8/30/2019 14:45,903.960022,869.085022,270.630005,"1,086.70",855.83197
8/30/2019 15:00,871.875,853.73999,178.559998,"1,023.93",835.60498
8/30/2019 15:15,831.419983,813.284973,298.529999,332.01001,805.612
8/30/2019 15:30,92.766998,789.570007,281.09201,373.859985,774.922974
8/30/2019 15:45,199.485001,716.33197,191.115005,381.53299,742.836975
8/30/2019 16:00,267.839996,714.937012,151.356995,235.057999,707.961975
8/30/2019 16:15,290.858002,472.207001,263.654999,178.559998,666.809998
8/30/2019 16:30,205.761993,606.825012,205.761993,304.808014,625.65802
8/30/2019 16:45,146.475006,572.64801,108.112,223.897995,566.369995
8/30/2019 17:00,114.389999,462.441986,171.585007,112.296997,516.846985
8/30/2019 17:15,134.617996,472.904999,256.679993,61.380001,470.11499
8/30/2019 17:30,70.447998,371.766998,74.632004,27.202999,421.290009
8/30/2019 17:45,72.540001,186.929993,347.355011,19.530001,371.766998
8/30/2019 18:00,124.154999,64.169998,188.324997,14.648,321.548004
8/30/2019 18:15,97.650002,65.565002,276.90799,7.673,270.630005
8/30/2019 18:30,23.017,67.656998,17.437,18.135,0.698
8/30/2019 18:45,4.185,60.681999,2.092,0.698,0.698
8/30/2019 19:00,0.698,23.715,0.698,0.698,0.698
8/30/2019 19:15,0.698,0.698,0.698,0.698,0.698
8/30/2019 19:30,0.698,0.698,0.698,0.698,0.698
8/30/2019 19:45,0,0.698,0.698,0.698,0.698
8/30/2019 20:00,0.698,0.698,0.698,0.698,0.698
8/30/2019 20:15,0,0.698,0.698,0.698,0.698
8/30/2019 20:30,0.698,0.698,0.698,0.698,0.698
8/30/2019 20:45,0.698,0.698,0.698,0.698,0.698
8/30/2019 21:00,0.698,0.698,0.698,0.698,0.698
8/30/2019 21:15,0,0.698,0.698,0.698,0.698
8/30/2019 21:30,0.698,0.698,0.698,0.698,0.698
8/30/2019 21:45,0.698,0.698,0.698,0.698,0.698
8/30/2019 22:00,0.698,0.698,0.698,0.698,0.698
8/30/2019 22:15,0,0.698,0.698,0.698,0.698
8/30/2019 22:30,0.698,0.698,0.698,0.698,0.698
8/30/2019 22:45,0.698,0.698,0.698,0.698,0.698
8/30/2019 23:00,0.698,0.698,0.698,0.698,0.698
8/30/2019 23:15,0.698,0.698,0.698,0.698,0.698
8/30/2019 23:30,0.698,0.698,0.698,0.698,0.698
8/30/2019 23:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 0:00,0,0.698,0.698,0.698,0.698
8/31/2019 0:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 0:30,0,0.698,0.698,0.698,0.698
8/31/2019 0:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 1:00,0,0.698,0.698,0.698,0.698
8/31/2019 1:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 1:30,0,0.698,0.698,0.698,0.698
8/31/2019 1:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 2:00,0.698,0.698,0.698,0.698,0.698
8/31/2019 2:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 2:30,0.698,0.698,0.698,0.698,0.698
8/31/2019 2:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 3:00,0.698,0.698,0.698,0.698,0.698
8/31/2019 3:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 3:30,0.698,0.698,0.698,0.698,0.698
8/31/2019 3:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 4:00,0.698,0.698,0.698,0.698,0.698
8/31/2019 4:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 4:30,0.698,0.698,0.698,0.698,0.698
8/31/2019 4:45,0,0.698,0.698,0.698,0.698
8/31/2019 5:00,0.698,0.698,0.698,0.698,0.698
8/31/2019 5:15,0,0.698,0.698,0.698,0.698
8/31/2019 5:30,0.698,0.698,0.698,0.698,0.698
8/31/2019 5:45,0,0.698,0.698,0.698,0.698
8/31/2019 6:00,0.698,0.698,0.698,0.698,0.698
8/31/2019 6:15,0,0.698,0.698,0.698,0.698
8/31/2019 6:30,0.698,0.698,0.698,0.698,0.698
8/31/2019 6:45,0,0.698,0.698,0.698,0.698
8/31/2019 7:00,0.698,0.698,0.698,0.698,0.698
8/31/2019 7:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 7:30,0.698,0.698,0.698,0.698,0.698
8/31/2019 7:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 8:00,0.698,0.698,0.698,0.698,0.698
8/31/2019 8:15,0.698,0.698,15.345,0.698,0.698
8/31/2019 8:30,0.698,0.698,54.404999,0.698,0.698
8/31/2019 8:45,0.698,11.857,102.531998,0.698,0.698
8/31/2019 9:00,307.597992,24.413,86.489998,149.962997,337.589996
8/31/2019 9:15,361.304993,40.455002,0.698,425.475006,389.204987
8/31/2019 9:30,421.988007,47.43,5.58,138.802994,445.005005
8/31/2019 9:45,474.299988,0.698,0.698,583.807983,495.225006
8/31/2019 10:00,487.553009,0.698,182.744995,254.587997,539.16803
8/31/2019 10:15,59.985001,18.135,128.339996,790.268005,588.690002
8/31/2019 10:30,431.752014,0.698,207.156998,216.923004,629.84198
8/31/2019 10:45,649.372009,0.698,325.733002,724.702026,673.784973
8/31/2019 11:00,704.474976,92.766998,359.910004,880.244995,714.23999
8/31/2019 11:15,735.164978,25.808001,16.74,"1,031.60",751.905029
8/31/2019 11:30,777.015015,0.698,4.883,289.462006,783.29303
8/31/2019 11:45,842.580017,0.698,85.792999,293.647003,804.21698
8/31/2019 12:00,758.182983,0.698,46.733002,334.102997,825.840027
8/31/2019 12:15,258.075012,0.698,0.698,413.618011,846.765015
8/31/2019 12:30,362.002014,18.832001,65.565002,356.423004,864.202026
8/31/2019 12:45,"1,241.55",44.639999,54.404999,380.136993,876.059998
8/31/2019 13:00,966.038025,0.698,0.698,435.937012,876.757996
8/31/2019 13:15,790.268005,1.395,0.698,361.304993,878.153015
8/31/2019 13:30,493.829987,0.698,5.58,216.923004,878.153015
8/31/2019 13:45,405.945007,0.698,0.698,231.570007,874.664978
8/31/2019 14:00,654.255005,0.698,0.698,409.433014,876.757996
8/31/2019 14:15,"1,094.38",9.765,0.698,344.565002,863.505005
8/31/2019 14:30,"1,019.05",48.825001,0.698,233.662003,859.320007
8/31/2019 14:45,189.720001,96.254997,1.395,128.339996,846.765015
8/31/2019 15:00,176.468002,40.455002,0.698,148.567001,823.049988
8/31/2019 15:15,209.947006,71.144997,0.698,153.449997,802.822021
8/31/2019 15:30,208.552994,53.708,0.698,244.125,773.528015
8/31/2019 15:45,115.087997,91.373001,0.698,310.386993,742.140015
8/31/2019 16:00,50.917,10.463,26.504999,378.045013,703.080017
8/31/2019 16:15,49.522999,73.237,82.305,333.404999,660.53302
8/31/2019 16:30,58.59,66.959999,123.457001,500.804993,615.893005
8/31/2019 16:45,178.559998,62.077999,4.185,169.492996,562.882996
8/31/2019 17:00,133.222,60.681999,280.394989,237.847,513.359985
8/31/2019 17:15,138.802994,88.582001,265.049988,148.567001,469.417999
8/31/2019 17:30,58.59,16.042999,83.001999,139.5,415.011993
8/31/2019 17:45,108.112,0.698,13.252,163.912003,363.397003
8/31/2019 18:00,18.832001,0.698,0.698,54.404999,312.480011
8/31/2019 18:15,0.698,0.698,0.698,0.698,260.167999
8/31/2019 18:30,0,0.698,0.698,0.698,0.698
8/31/2019 18:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 19:00,0,0.698,0.698,24.413,0.698
8/31/2019 19:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 19:30,0,0.698,0.698,0.698,0.698
8/31/2019 19:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 20:00,0,0.698,0.698,0.698,0.698
8/31/2019 20:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 20:30,0,0.698,0.698,0.698,0.698
8/31/2019 20:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 21:00,0,0.698,0.698,0.698,0.698
8/31/2019 21:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 21:30,0,0.698,0.698,0.698,0.698
8/31/2019 21:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 22:00,0,0.698,0.698,0.698,0.698
8/31/2019 22:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 22:30,0,0.698,0.698,0.698,0.698
8/31/2019 22:45,0.698,0.698,0.698,0.698,0.698
8/31/2019 23:00,0,0.698,0.698,0.698,0.698
8/31/2019 23:15,0.698,0.698,0.698,0.698,0.698
8/31/2019 23:30,0,0.698,0.698,0.698,0.698
8/31/2019 23:45,0.698,0.698,0.698,0.698,0.698
9/1/2019 0:00,0,0.698,0.698,0.698,0.698
9/1/2019 0:15,0.698,0.698,0.698,0.698,0.698
9/1/2019 0:30,0,0.698,0.698,0.698,0.698
9/1/2019 0:45,0.698,0.698,0.698,0.698,0.698
9/1/2019 1:00,0.698,0.698,0.698,0.698,0.698
9/1/2019 1:15,0.698,0.698,0.698,0.698,0.698
9/1/2019 1:30,0.698,0.698,0.698,0.698,0.698
9/1/2019 1:45,0.698,0.698,0.698,0.698,0.698
9/1/2019 2:00,0.698,0.698,0.698,0.698,0.698
9/1/2019 2:15,0,0.698,0.698,0.698,0.698
9/1/2019 2:30,0.698,0.698,0.698,0.698,0.698
9/1/2019 2:45,0,0.698,0.698,0.698,0.698
9/1/2019 3:00,0.698,0.698,0.698,0.698,0.698
9/1/2019 3:15,0,0.698,0.698,0.698,0.698
9/1/2019 3:30,0.698,0.698,0.698,0.698,0.698
9/1/2019 3:45,0,0.698,0.698,0.698,0.698
9/1/2019 4:00,0.698,0.698,0.698,0.698,0.698
9/1/2019 4:15,0,0.698,0.698,0.698,0.698
9/1/2019 4:30,0.698,0.698,0.698,0.698,0.698
9/1/2019 4:45,0,0.698,0.698,0.698,0.698
9/1/2019 5:00,0.698,0.698,0.698,0.698,0.698
9/1/2019 5:15,0,0.698,0.698,0.698,0.698
9/1/2019 5:30,0.698,0.698,0.698,0.698,0.698
9/1/2019 5:45,0,0.698,0.698,0.698,0.698
9/1/2019 6:00,0.698,0.698,0.698,0.698,0.698
9/1/2019 6:15,0,0.698,0.698,0.698,0.698
9/1/2019 6:30,0.698,0.698,0.698,0.698,0.698
9/1/2019 6:45,0,0.698,0.698,0.698,0.698
9/1/2019 7:00,0.698,0.698,0.698,0.698,0.698
9/1/2019 7:15,0,0.698,0.698,0.698,0.698
9/1/2019 7:30,0.698,0.698,0.698,0.698,0.698
9/1/2019 7:45,0,0.698,0.698,0.698,0.698
9/1/2019 8:00,0.698,0.698,0.698,0.698,0.698
9/1/2019 8:15,0,0.698,16.74,0.698,0.698
9/1/2019 8:30,0.698,0.698,48.825001,0.698,27.9
9/1/2019 8:45,0,0.698,107.415001,0.698,2.092
9/1/2019 9:00,161.123001,0.698,123.457001,334.102997,0.698
9/1/2019 9:15,387.809998,0.698,110.903,385.71701,33.48
9/1/2019 9:30,211.343002,0.698,130.432999,427.566986,75.330002
9/1/2019 9:45,241.335007,0.698,115.785004,479.183014,20.226999
9/1/2019 10:00,284.579987,2.092,170.190002,523.822021,181.350006
9/1/2019 10:15,286.673004,23.715,170.190002,573.344971,159.727005
9/1/2019 10:30,341.076996,20.226999,207.854996,616.590027,153.449997
9/1/2019 10:45,916.515015,103.230003,228.082993,659.835022,212.039993
9/1/2019 11:00,420.59201,89.279999,194.602005,699.59198,184.139999
9/1/2019 11:15,373.859985,21.622,193.904999,740.047974,136.710007
9/1/2019 11:30,439.424988,66.263,230.175003,768.64502,55.799999
9/1/2019 11:45,458.954987,140.197006,199.485001,800.03302,4.883
9/1/2019 12:00,449.886993,67.656998,305.505005,850.252991,3.487
9/1/2019 12:15,454.071991,128.339996,259.470001,862.109985,0.698
9/1/2019 12:30,332.01001,123.457001,208.552994,880.244995,0.698
9/1/2019 12:45,366.187012,9.765,299.227997,885.825012,127.641998
9/1/2019 13:00,346.65799,130.432999,188.324997,918.606995,94.162003
9/1/2019 13:15,331.312012,59.985001,332.01001,920.700012,92.766998
9/1/2019 13:30,414.315002,109.507004,468.720001,920.002991,18.832001
9/1/2019 13:45,482.670013,85.792999,481.972992,921.39801,25.808001
9/1/2019 14:00,474.997986,112.995003,594.27002,904.65802,124.154999
9/1/2019 14:15,367.582001,94.860001,673.086975,889.312012,635.422974
9/1/2019 14:30,882.336975,102.531998,681.45697,877.455017,590.085022
9/1/2019 14:45,841.184998,142.289993,998.820007,864.202026,259.470001
9/1/2019 15:00,884.429993,167.399994,"1,117.40",832.117004,112.296997
9/1/2019 15:15,153.449997,106.718002,700.289978,804.21698,133.222
9/1/2019 15:30,340.380005,46.733002,449.886993,770.737,154.845001
9/1/2019 15:45,264.352997,94.162003,135.315002,745.627991,78.817001
9/1/2019 16:00,631.237,92.766998,119.272003,566.369995,156.936996
9/1/2019 16:15,110.205002,80.212997,27.9,434.542999,106.718002
9/1/2019 16:30,108.112,44.639999,99.044998,430.358002,0.698
9/1/2019 16:45,0.698,24.413,29.992001,560.789978,0.698
9/1/2019 17:00,11.16,13.95,5.58,85.792999,168.097
9/1/2019 17:15,0.698,53.009998,2.79,46.035,18.135
9/1/2019 17:30,0,0.698,0.698,46.733002,11.16
9/1/2019 17:45,0.698,29.295,0.698,44.639999,0.698
9/1/2019 18:00,0,12.555,0.698,25.110001,0.698
9/1/2019 18:15,10.463,0.698,0.698,38.362,0.698
9/1/2019 18:30,13.95,0.698,0.698,8.37,0.698
9/1/2019 18:45,15.345,0.698,0.698,0.698,0.698
9/1/2019 19:00,21.622,0.698,0.698,0.698,0.698
9/1/2019 19:15,0.698,0.698,0.698,0.698,0.698
9/1/2019 19:30,0,0.698,0.698,0.698,0.698
9/1/2019 19:45,0.698,0.698,0.698,0.698,0.698
9/1/2019 20:00,0,0.698,0.698,0.698,0.698
9/1/2019 20:15,0.698,0.698,0.698,0.698,0.698
9/1/2019 20:30,0.698,0.698,0.698,0.698,0.698
9/1/2019 20:45,0.698,0.698,0.698,0.698,0.698
9/1/2019 21:00,0.698,0.698,0.698,0.698,0.698
9/1/2019 21:15,0.698,0.698,0.698,0.698,0.698
9/1/2019 21:30,0.698,0.698,0.698,0.698,0.698
9/1/2019 21:45,0.698,0.698,0.698,0.698,0.698
9/1/2019 22:00,0.698,0.698,0.698,0.698,0.698
9/1/2019 22:15,0.698,0.698,0.698,0.698,0.698
9/1/2019 22:30,0.698,0.698,0.698,0.698,0.698
9/1/2019 22:45,0,0.698,0.698,0.698,0.698
